sigma,tau_r,recovered,recovered_within_window,t_return,functional_time,x_max,temporal_margin,temporal_status,sigma_tau_ratio,tau_sigma_ratio,temporal_regime
7.071428571428572,17.653061224489797,True,False,63.7,-13.700000000000003,0.5047841790845452,-13.700000000000003,TIME_COLLAPSED,0.4005780346820809,2.496392496392496,LATE_RECOVERY
7.071428571428572,18.142857142857142,True,False,65.10000000000001,-15.100000000000009,0.5106504823319864,-15.100000000000009,TIME_COLLAPSED,0.3897637795275591,2.5656565656565653,LATE_RECOVERY
7.071428571428572,18.632653061224488,True,False,66.5,-16.5,0.5163353722310265,-16.5,TIME_COLLAPSED,0.3795180722891567,2.6349206349206344,LATE_RECOVERY
7.071428571428572,19.122448979591837,True,False,67.9,-17.900000000000006,0.5218478324517225,-17.900000000000006,TIME_COLLAPSED,0.3697972251867663,2.704184704184704,LATE_RECOVERY
7.071428571428572,19.612244897959183,True,False,69.3,-19.299999999999997,0.5271971700405814,-19.299999999999997,TIME_COLLAPSED,0.3605619146722165,2.773448773448773,LATE_RECOVERY
7.071428571428572,20.10204081632653,True,False,70.7,-20.700000000000003,0.5323889322607942,-20.700000000000003,TIME_COLLAPSED,0.35177664974619294,2.8427128427128423,LATE_RECOVERY
7.071428571428572,20.591836734693878,True,False,72.10000000000001,-22.10000000000001,0.5374298089358737,-22.10000000000001,TIME_COLLAPSED,0.34340931615460857,2.911976911976912,LATE_RECOVERY
7.071428571428572,21.081632653061224,True,False,73.5,-23.5,0.5423289848549401,-23.5,TIME_COLLAPSED,0.335430784123911,2.981240981240981,LATE_RECOVERY
7.071428571428572,21.57142857142857,True,False,74.9,-24.900000000000006,0.5470909191678759,-24.900000000000006,TIME_COLLAPSED,0.3278145695364239,3.05050505050505,LATE_RECOVERY
7.071428571428572,22.06122448979592,True,False,76.3,-26.299999999999997,0.5517209442551516,-26.299999999999997,TIME_COLLAPSED,0.3205365402405181,3.1197691197691197,LATE_RECOVERY
7.071428571428572,22.551020408163264,True,False,77.7,-27.700000000000003,0.5562272002841202,-27.700000000000003,TIME_COLLAPSED,0.3135746606334842,3.1890331890331884,LATE_RECOVERY
7.071428571428572,23.04081632653061,True,False,79.15,-29.150000000000006,0.5606114570004721,-29.150000000000006,TIME_COLLAPSED,0.3069087688219664,3.2582972582972576,LATE_RECOVERY
7.071428571428572,23.53061224489796,False,False,,-inf,0.5648823588068115,,TIME_COLLAPSED,0.300520381613183,3.327561327561327,NO_RECOVERY
7.071428571428572,24.020408163265305,False,False,,-inf,0.5690413539576775,,TIME_COLLAPSED,0.294392523364486,3.3968253968253963,NO_RECOVERY
7.071428571428572,24.51020408163265,False,False,,-inf,0.5730947483016939,,TIME_COLLAPSED,0.28850957535387184,3.4660894660894654,NO_RECOVERY
7.071428571428572,25.0,False,False,,-inf,0.5770465476444425,,TIME_COLLAPSED,0.28285714285714286,3.535353535353535,NO_RECOVERY
7.306122448979592,1.0,True,True,13.950000000000001,36.05,0.054111865771733415,36.05,ACCESSIBLE,7.306122448979592,0.13687150837988826,HIGH_MARGIN_ACCESSIBLE
7.306122448979592,1.489795918367347,True,True,18.650000000000002,31.349999999999998,0.07978098601522451,31.349999999999998,ACCESSIBLE,4.904109589041096,0.20391061452513967,HIGH_MARGIN_ACCESSIBLE
7.306122448979592,1.9795918367346939,True,True,21.1,28.9,0.10455831938306596,28.9,ACCESSIBLE,3.6907216494845363,0.270949720670391,HIGH_MARGIN_ACCESSIBLE
7.306122448979592,2.4693877551020407,True,True,22.900000000000002,27.099999999999998,0.12827536152074925,27.099999999999998,ACCESSIBLE,2.9586776859504136,0.3379888268156424,HIGH_MARGIN_ACCESSIBLE
7.306122448979592,2.9591836734693877,True,True,24.450000000000003,25.549999999999997,0.15084635909472138,25.549999999999997,ACCESSIBLE,2.4689655172413794,0.40502793296089384,HIGH_MARGIN_ACCESSIBLE
7.306122448979592,3.4489795918367347,True,True,25.8,24.2,0.17225315407277977,24.2,ACCESSIBLE,2.1183431952662723,0.4720670391061452,HIGH_MARGIN_ACCESSIBLE
7.306122448979592,3.9387755102040813,True,True,27.1,22.9,0.19252060386729336,22.9,ACCESSIBLE,1.8549222797927465,0.5391061452513966,HIGH_MARGIN_ACCESSIBLE
7.306122448979592,4.428571428571429,True,True,28.35,21.65,0.21169640974373294,21.65,ACCESSIBLE,1.6497695852534562,0.606145251396648,HIGH_MARGIN_ACCESSIBLE
7.306122448979592,4.918367346938775,True,True,29.55,20.45,0.22984118044512875,20.45,ACCESSIBLE,1.4854771784232366,0.6731843575418994,HIGH_MARGIN_ACCESSIBLE
7.306122448979592,5.408163265306122,True,True,30.75,19.25,0.24702030002914646,19.25,ACCESSIBLE,1.3509433962264152,0.7402234636871508,LOW_MARGIN_ACCESSIBLE
7.306122448979592,5.8979591836734695,True,True,31.950000000000003,18.049999999999997,0.2632972900609015,18.049999999999997,ACCESSIBLE,1.2387543252595157,0.8072625698324022,LOW_MARGIN_ACCESSIBLE
7.306122448979592,6.387755102040816,True,True,33.15,16.85,0.2787350585310071,16.85,ACCESSIBLE,1.1437699680511184,0.8743016759776535,LOW_MARGIN_ACCESSIBLE
7.306122448979592,6.877551020408163,True,True,34.4,15.600000000000001,0.2933920523879046,15.600000000000001,ACCESSIBLE,1.0623145400593474,0.9413407821229048,LOW_MARGIN_ACCESSIBLE
7.306122448979592,7.36734693877551,True,True,35.6,14.399999999999999,0.3073248592902175,14.399999999999999,ACCESSIBLE,0.9916897506925209,1.0083798882681563,LOW_MARGIN_ACCESSIBLE
7.306122448979592,7.857142857142857,True,True,36.85,13.149999999999999,0.3205828209968395,13.149999999999999,ACCESSIBLE,0.92987012987013,1.0754189944134076,LOW_MARGIN_ACCESSIBLE
7.306122448979592,8.346938775510203,True,True,38.1,11.899999999999999,0.33321538939224477,11.899999999999999,ACCESSIBLE,0.8753056234718828,1.142458100558659,LOW_MARGIN_ACCESSIBLE
7.306122448979592,8.83673469387755,True,True,39.400000000000006,10.599999999999994,0.3452637893731224,10.599999999999994,ACCESSIBLE,0.8267898383371826,1.2094972067039105,LOW_MARGIN_ACCESSIBLE
7.306122448979592,9.326530612244898,True,True,40.7,9.299999999999997,0.35676968090581485,9.299999999999997,ACCESSIBLE,0.7833698030634574,1.276536312849162,LOW_MARGIN_ACCESSIBLE
7.306122448979592,9.816326530612244,True,True,42.0,8.0,0.3677680168317535,8.0,ACCESSIBLE,0.7442827442827444,1.3435754189944131,LOW_MARGIN_ACCESSIBLE
7.306122448979592,10.306122448979592,True,True,43.300000000000004,6.699999999999996,0.3782921779502707,6.699999999999996,ACCESSIBLE,0.708910891089109,1.4106145251396647,LOW_MARGIN_ACCESSIBLE
7.306122448979592,10.795918367346939,True,True,44.6,5.399999999999999,0.3883722784488482,5.399999999999999,ACCESSIBLE,0.6767485822306238,1.4776536312849162,LOW_MARGIN_ACCESSIBLE
7.306122448979592,11.285714285714285,True,True,45.95,4.049999999999997,0.3980389759021568,4.049999999999997,ACCESSIBLE,0.6473779385171792,1.5446927374301673,NO_RECOVERY
7.306122448979592,11.775510204081632,True,True,47.300000000000004,2.6999999999999957,0.40731596499195155,2.6999999999999957,ACCESSIBLE,0.6204506065857887,1.6117318435754189,NO_RECOVERY
7.306122448979592,12.26530612244898,True,True,48.650000000000006,1.3499999999999943,0.41622696223392414,1.3499999999999943,ACCESSIBLE,0.5956738768718802,1.6787709497206702,NO_RECOVERY
7.306122448979592,12.755102040816325,True,True,50.0,0.0,0.4247956859951778,0.0,ACCESSIBLE,0.5728000000000001,1.7458100558659215,NO_RECOVERY
7.306122448979592,13.244897959183673,True,False,51.35,-1.3500000000000014,0.43304078173780575,-1.3500000000000014,TIME_COLLAPSED,0.5516178736517721,1.8128491620111729,LATE_RECOVERY
7.306122448979592,13.73469387755102,True,False,52.7,-2.700000000000003,0.44097962169743554,-2.700000000000003,TIME_COLLAPSED,0.5319465081723626,1.8798882681564244,LATE_RECOVERY
7.306122448979592,14.224489795918368,True,False,54.1,-4.100000000000001,0.44863278732772904,-4.100000000000001,TIME_COLLAPSED,0.5136298421807748,1.946927374301676,LATE_RECOVERY
7.306122448979592,14.714285714285714,True,False,55.45,-5.450000000000003,0.4560121860717437,-5.450000000000003,TIME_COLLAPSED,0.4965325936199723,2.013966480446927,LATE_RECOVERY
7.306122448979592,15.204081632653061,True,False,56.85,-6.850000000000001,0.4631371491320901,-6.850000000000001,TIME_COLLAPSED,0.48053691275167787,2.0810055865921786,LATE_RECOVERY
7.306122448979592,15.693877551020408,True,False,58.2,-8.200000000000003,0.47001771978125145,-8.200000000000003,TIME_COLLAPSED,0.4655396618985696,2.14804469273743,LATE_RECOVERY
7.306122448979592,16.183673469387756,True,False,59.6,-9.600000000000001,0.4766673370482036,-9.600000000000001,TIME_COLLAPSED,0.4514501891551072,2.2150837988826817,LATE_RECOVERY
7.306122448979592,16.6734693877551,True,False,60.95,-10.950000000000003,0.4830983371195864,-10.950000000000003,TIME_COLLAPSED,0.4381884944920441,2.282122905027933,LATE_RECOVERY
7.306122448979592,17.163265306122447,True,False,62.35,-12.350000000000001,0.4893229101359558,-12.350000000000001,TIME_COLLAPSED,0.4256837098692034,2.349162011173184,LATE_RECOVERY
7.306122448979592,17.653061224489797,True,False,63.75,-13.75,0.4953499647514825,-13.75,TIME_COLLAPSED,0.4138728323699422,2.4162011173184355,LATE_RECOVERY
7.306122448979592,18.142857142857142,True,False,65.15,-15.150000000000006,0.501189180938154,-15.150000000000006,TIME_COLLAPSED,0.40269966254218226,2.483240223463687,LATE_RECOVERY
7.306122448979592,18.632653061224488,True,False,66.55,-16.549999999999997,0.5068495135845171,-16.549999999999997,TIME_COLLAPSED,0.3921139101861994,2.550279329608938,LATE_RECOVERY
7.306122448979592,19.122448979591837,True,False,67.95,-17.950000000000003,0.5123407000745391,-17.950000000000003,TIME_COLLAPSED,0.3820704375667023,2.6173184357541897,LATE_RECOVERY
7.306122448979592,19.612244897959183,True,False,69.3,-19.299999999999997,0.5176695222828337,-19.299999999999997,TIME_COLLAPSED,0.372528616024974,2.684357541899441,LATE_RECOVERY
7.306122448979592,20.10204081632653,True,False,70.7,-20.700000000000003,0.5228430478748267,-20.700000000000003,TIME_COLLAPSED,0.36345177664974626,2.7513966480446923,LATE_RECOVERY
7.306122448979592,20.591836734693878,True,False,72.10000000000001,-22.10000000000001,0.5278679300265131,-22.10000000000001,TIME_COLLAPSED,0.354806739345887,2.818435754189944,LATE_RECOVERY
7.306122448979592,21.081632653061224,True,False,73.5,-23.5,0.5327515745637884,-23.5,TIME_COLLAPSED,0.3465634075508229,2.8854748603351954,LATE_RECOVERY
7.306122448979592,21.57142857142857,True,False,74.9,-24.900000000000006,0.5375010187552788,-24.900000000000006,TIME_COLLAPSED,0.3386944181646169,2.9525139664804465,LATE_RECOVERY
7.306122448979592,22.06122448979592,True,False,76.3,-26.299999999999997,0.5421195265388048,-26.299999999999997,TIME_COLLAPSED,0.33117483811285847,3.019553072625698,LATE_RECOVERY
7.306122448979592,22.551020408163264,True,False,77.7,-27.700000000000003,0.546615023725343,-27.700000000000003,TIME_COLLAPSED,0.3239819004524887,3.086592178770949,LATE_RECOVERY
7.306122448979592,23.04081632653061,True,False,79.10000000000001,-29.10000000000001,0.5509912171353206,-29.10000000000001,TIME_COLLAPSED,0.31709477413640397,3.1536312849162007,LATE_RECOVERY
7.306122448979592,23.53061224489796,False,False,,-inf,0.5552532210590433,,TIME_COLLAPSED,0.3104943625325239,3.2206703910614523,NO_RECOVERY
7.306122448979592,24.020408163265305,False,False,,-inf,0.559406014213281,,TIME_COLLAPSED,0.3041631265930332,3.2877094972067034,NO_RECOVERY
7.306122448979592,24.51020408163265,False,False,,-inf,0.5634536683988619,,TIME_COLLAPSED,0.29808492922564533,3.354748603351955,NO_RECOVERY
7.306122448979592,25.0,False,False,,-inf,0.5673997214135102,,TIME_COLLAPSED,0.2922448979591837,3.4217877094972065,NO_RECOVERY
7.540816326530613,1.0,True,True,13.350000000000001,36.65,0.052455884113345785,36.65,ACCESSIBLE,7.540816326530613,0.13261163734776724,HIGH_MARGIN_ACCESSIBLE
7.540816326530613,1.489795918367347,True,True,18.650000000000002,31.349999999999998,0.07738306500816963,31.349999999999998,ACCESSIBLE,5.061643835616438,0.1975642760487145,HIGH_MARGIN_ACCESSIBLE
7.540816326530613,1.9795918367346939,True,True,21.200000000000003,28.799999999999997,0.10148182685124946,28.799999999999997,ACCESSIBLE,3.809278350515464,0.2625169147496617,HIGH_MARGIN_ACCESSIBLE
7.540816326530613,2.4693877551020407,True,True,23.05,26.95,0.12458408572421764,26.95,ACCESSIBLE,3.0537190082644634,0.3274695534506089,HIGH_MARGIN_ACCESSIBLE
7.540816326530613,2.9591836734693877,True,True,24.650000000000002,25.349999999999998,0.14660285259496014,25.349999999999998,ACCESSIBLE,2.548275862068966,0.3924221921515561,HIGH_MARGIN_ACCESSIBLE
7.540816326530613,3.4489795918367347,True,True,26.05,23.95,0.16751395365467803,23.95,ACCESSIBLE,2.1863905325443787,0.45737483085250336,HIGH_MARGIN_ACCESSIBLE
7.540816326530613,3.9387755102040813,True,True,27.35,22.65,0.18733665581349745,22.65,ACCESSIBLE,1.9145077720207258,0.5223274695534506,HIGH_MARGIN_ACCESSIBLE
7.540816326530613,4.428571428571429,True,True,28.6,21.4,0.2061143866522415,21.4,ACCESSIBLE,1.7027649769585254,0.5872801082543978,HIGH_MARGIN_ACCESSIBLE
7.540816326530613,4.918367346938775,True,True,29.8,20.2,0.22390177310937276,20.2,ACCESSIBLE,1.533195020746888,0.652232746955345,HIGH_MARGIN_ACCESSIBLE
7.540816326530613,5.408163265306122,True,True,31.0,19.0,0.2407586160082969,19.0,ACCESSIBLE,1.3943396226415097,0.7171853856562922,LOW_MARGIN_ACCESSIBLE
7.540816326530613,5.8979591836734695,True,True,32.2,17.799999999999997,0.2567464949853303,17.799999999999997,ACCESSIBLE,1.2785467128027683,0.7821380243572394,LOW_MARGIN_ACCESSIBLE
7.540816326530613,6.387755102040816,True,True,33.4,16.6,0.27192234772496326,16.6,ACCESSIBLE,1.1805111821086263,0.8470906630581867,LOW_MARGIN_ACCESSIBLE
7.540816326530613,6.877551020408163,True,True,34.6,15.399999999999999,0.2863442445791149,15.399999999999999,ACCESSIBLE,1.096439169139466,0.9120433017591338,LOW_MARGIN_ACCESSIBLE
7.540816326530613,7.36734693877551,True,True,35.800000000000004,14.199999999999996,0.3000642719782488,14.199999999999996,ACCESSIBLE,1.0235457063711912,0.9769959404600811,LOW_MARGIN_ACCESSIBLE
7.540816326530613,7.857142857142857,True,True,37.050000000000004,12.949999999999996,0.3131287683768224,12.949999999999996,ACCESSIBLE,0.9597402597402599,1.0419485791610283,LOW_MARGIN_ACCESSIBLE
7.540816326530613,8.346938775510203,True,True,38.300000000000004,11.699999999999996,0.32558643556567474,11.699999999999996,ACCESSIBLE,0.9034229828850857,1.1069012178619755,LOW_MARGIN_ACCESSIBLE
7.540816326530613,8.83673469387755,True,True,39.550000000000004,10.449999999999996,0.3374760181416674,10.449999999999996,ACCESSIBLE,0.8533487297921479,1.1718538565629228,LOW_MARGIN_ACCESSIBLE
7.540816326530613,9.326530612244898,True,True,40.85,9.149999999999999,0.348835761347832,9.149999999999999,ACCESSIBLE,0.8085339168490153,1.23680649526387,LOW_MARGIN_ACCESSIBLE
7.540816326530613,9.816326530612244,True,True,42.150000000000006,7.849999999999994,0.35970230049443624,7.849999999999994,ACCESSIBLE,0.7681912681912683,1.3017591339648171,LOW_MARGIN_ACCESSIBLE
7.540816326530613,10.306122448979592,True,True,43.45,6.549999999999997,0.3701062006310768,6.549999999999997,ACCESSIBLE,0.7316831683168318,1.3667117726657645,LOW_MARGIN_ACCESSIBLE
7.540816326530613,10.795918367346939,True,True,44.75,5.25,0.38007764126925386,5.25,ACCESSIBLE,0.6984877126654064,1.4316644113667116,LOW_MARGIN_ACCESSIBLE
7.540816326530613,11.285714285714285,True,True,46.1,3.8999999999999986,0.38964275830550077,3.8999999999999986,ACCESSIBLE,0.6681735985533455,1.4966170500676588,NO_RECOVERY
7.540816326530613,11.775510204081632,True,True,47.400000000000006,2.5999999999999943,0.3988273830686284,2.5999999999999943,ACCESSIBLE,0.6403812824956673,1.5615696887686061,NO_RECOVERY
7.540816326530613,12.26530612244898,True,True,48.75,1.25,0.4076548392358166,1.25,ACCESSIBLE,0.6148086522462562,1.6265223274695533,NO_RECOVERY
7.540816326530613,12.755102040816325,True,False,50.1,-0.10000000000000142,0.4161462198079618,-0.10000000000000142,TIME_COLLAPSED,0.5912000000000001,1.6914749661705004,LATE_RECOVERY
7.540816326530613,13.244897959183673,True,False,51.45,-1.4500000000000028,0.4243205777656475,-1.4500000000000028,TIME_COLLAPSED,0.5693374422187982,1.7564276048714478,LATE_RECOVERY
7.540816326530613,13.73469387755102,True,False,52.800000000000004,-2.8000000000000043,0.43219525832685557,-2.8000000000000043,TIME_COLLAPSED,0.549034175334324,1.821380243572395,LATE_RECOVERY
7.540816326530613,14.224489795918368,True,False,54.2,-4.200000000000003,0.4397879408063219,-4.200000000000003,TIME_COLLAPSED,0.53012912482066,1.8863328822733423,LATE_RECOVERY
7.540816326530613,14.714285714285714,True,False,55.550000000000004,-5.550000000000004,0.44711446944940475,-5.550000000000004,TIME_COLLAPSED,0.5124826629681,1.9512855209742894,LATE_RECOVERY
7.540816326530613,15.204081632653061,True,False,56.900000000000006,-6.900000000000006,0.45418812505347733,-6.900000000000006,TIME_COLLAPSED,0.4959731543624161,2.0162381596752366,LATE_RECOVERY
7.540816326530613,15.693877551020408,True,False,58.300000000000004,-8.300000000000004,0.4610223560727462,-8.300000000000004,TIME_COLLAPSED,0.48049414824447334,2.081190798376184,LATE_RECOVERY
7.540816326530613,16.183673469387756,True,False,59.650000000000006,-9.650000000000006,0.46763130866130304,-9.650000000000006,TIME_COLLAPSED,0.46595208070617905,2.1461434370771313,LATE_RECOVERY
7.540816326530613,16.6734693877551,True,False,61.050000000000004,-11.050000000000004,0.47402442670474815,-11.050000000000004,TIME_COLLAPSED,0.45226438188494494,2.2110960757780784,LATE_RECOVERY
7.540816326530613,17.163265306122447,True,False,62.400000000000006,-12.400000000000006,0.48021295985907414,-12.400000000000006,TIME_COLLAPSED,0.43935790725327,2.2760487144790256,LATE_RECOVERY
7.540816326530613,17.653061224489797,True,False,63.800000000000004,-13.800000000000004,0.4862072315872061,-13.800000000000004,TIME_COLLAPSED,0.4271676300578035,2.3410013531799727,LATE_RECOVERY
7.540816326530613,18.142857142857142,True,False,65.2,-15.200000000000003,0.4920167858160002,-15.200000000000003,TIME_COLLAPSED,0.41563554555680543,2.40595399188092,LATE_RECOVERY
7.540816326530613,18.632653061224488,True,False,66.55,-16.549999999999997,0.49765045091943066,-16.549999999999997,TIME_COLLAPSED,0.4047097480832421,2.470906630581867,LATE_RECOVERY
7.540816326530613,19.122448979591837,True,False,67.95,-17.950000000000003,0.5031164153067393,-17.950000000000003,TIME_COLLAPSED,0.39434364994663823,2.5358592692828146,LATE_RECOVERY
7.540816326530613,19.612244897959183,True,False,69.35000000000001,-19.35000000000001,0.5084222702979563,-19.35000000000001,TIME_COLLAPSED,0.38449531737773157,2.6008119079837617,LATE_RECOVERY
7.540816326530613,20.10204081632653,True,False,70.75,-20.75,0.5135750718186466,-20.75,TIME_COLLAPSED,0.37512690355329953,2.665764546684709,LATE_RECOVERY
7.540816326530613,20.591836734693878,True,False,72.15,-22.150000000000006,0.5185813880696327,-22.150000000000006,TIME_COLLAPSED,0.36620416253716553,2.730717185385656,LATE_RECOVERY
7.540816326530613,21.081632653061224,True,False,73.55,-23.549999999999997,0.5234473429697395,-23.549999999999997,TIME_COLLAPSED,0.3576960309777348,2.795669824086603,LATE_RECOVERY
7.540816326530613,21.57142857142857,True,False,74.95,-24.950000000000003,0.528181587165441,-24.950000000000003,TIME_COLLAPSED,0.3495742667928099,2.8606224627875503,LATE_RECOVERY
7.540816326530613,22.06122448979592,True,False,76.35000000000001,-26.35000000000001,0.5327869109482822,-26.35000000000001,TIME_COLLAPSED,0.3418131359851989,2.925575101488498,LATE_RECOVERY
7.540816326530613,22.551020408163264,True,False,77.7,-27.700000000000003,0.5372682840956033,-27.700000000000003,TIME_COLLAPSED,0.33438914027149325,2.990527740189445,LATE_RECOVERY
7.540816326530613,23.04081632653061,True,False,79.10000000000001,-29.10000000000001,0.5416343732538845,-29.10000000000001,TIME_COLLAPSED,0.3272807794508415,3.055480378890392,LATE_RECOVERY
7.540816326530613,23.53061224489796,False,False,,-inf,0.5458858927803076,,TIME_COLLAPSED,0.3204683434518647,3.1204330175913393,NO_RECOVERY
7.540816326530613,24.020408163265305,False,False,,-inf,0.5500300425518595,,TIME_COLLAPSED,0.3139337298215803,3.1853856562922864,NO_RECOVERY
7.540816326530613,24.51020408163265,False,False,,-inf,0.5540693225323696,,TIME_COLLAPSED,0.3076602830974189,3.2503382949932336,NO_RECOVERY
7.540816326530613,25.0,False,False,,-inf,0.558009367545601,,TIME_COLLAPSED,0.3016326530612245,3.315290933694181,NO_RECOVERY
7.775510204081633,1.0,True,True,12.5,37.5,0.050897538828405975,37.5,ACCESSIBLE,7.775510204081633,0.12860892388451442,HIGH_MARGIN_ACCESSIBLE
7.775510204081633,1.489795918367347,True,True,18.6,31.4,0.07512310776887828,31.4,ACCESSIBLE,5.219178082191781,0.19160104986876642,HIGH_MARGIN_ACCESSIBLE
7.775510204081633,1.9795918367346939,True,True,21.25,28.75,0.09857728094373547,28.75,ACCESSIBLE,3.927835051546392,0.2545931758530184,HIGH_MARGIN_ACCESSIBLE
7.775510204081633,2.4693877551020407,True,True,23.200000000000003,26.799999999999997,0.12109413093485573,26.799999999999997,ACCESSIBLE,3.148760330578513,0.3175853018372703,HIGH_MARGIN_ACCESSIBLE
7.775510204081633,2.9591836734693877,True,True,24.8,25.2,0.14258347265587681,25.2,ACCESSIBLE,2.627586206896552,0.38057742782152226,HIGH_MARGIN_ACCESSIBLE
7.775510204081633,3.4489795918367347,True,True,26.25,23.75,0.16301788466333375,23.75,ACCESSIBLE,2.2544378698224854,0.4435695538057743,HIGH_MARGIN_ACCESSIBLE
7.775510204081633,3.9387755102040813,True,True,27.55,22.45,0.1824111627574331,22.45,ACCESSIBLE,1.974093264248705,0.5065616797900262,HIGH_MARGIN_ACCESSIBLE
7.775510204081633,4.428571428571429,True,True,28.8,21.2,0.2008027445683017,21.2,ACCESSIBLE,1.7557603686635945,0.5695538057742782,HIGH_MARGIN_ACCESSIBLE
7.775510204081633,4.918367346938775,True,True,30.05,19.95,0.21824254903307835,19.95,ACCESSIBLE,1.5809128630705396,0.6325459317585301,LOW_MARGIN_ACCESSIBLE
7.775510204081633,5.408163265306122,True,True,31.25,18.75,0.2347861574761992,18.75,ACCESSIBLE,1.437735849056604,0.6955380577427821,LOW_MARGIN_ACCESSIBLE
7.775510204081633,5.8979591836734695,True,True,32.45,17.549999999999997,0.25048984061278656,17.549999999999997,ACCESSIBLE,1.3183391003460208,0.7585301837270341,LOW_MARGIN_ACCESSIBLE
7.775510204081633,6.387755102040816,True,True,33.65,16.35,0.26541100923972877,16.35,ACCESSIBLE,1.2172523961661343,0.821522309711286,LOW_MARGIN_ACCESSIBLE
7.775510204081633,6.877551020408163,True,True,34.85,15.149999999999999,0.2796008037944378,15.149999999999999,ACCESSIBLE,1.1305637982195846,0.8845144356955379,LOW_MARGIN_ACCESSIBLE
7.775510204081633,7.36734693877551,True,True,36.050000000000004,13.949999999999996,0.2931097506949736,13.949999999999996,ACCESSIBLE,1.0554016620498616,0.94750656167979,LOW_MARGIN_ACCESSIBLE
7.775510204081633,7.857142857142857,True,True,37.25,12.75,0.3059831377913708,12.75,ACCESSIBLE,0.9896103896103897,1.0104986876640418,LOW_MARGIN_ACCESSIBLE
7.775510204081633,8.346938775510203,True,True,38.5,11.5,0.31826696294278645,11.5,ACCESSIBLE,0.9315403422982886,1.073490813648294,LOW_MARGIN_ACCESSIBLE
7.775510204081633,8.83673469387755,True,True,39.75,10.25,0.32999811140600216,10.25,ACCESSIBLE,0.8799076212471132,1.1364829396325458,LOW_MARGIN_ACCESSIBLE
7.775510204081633,9.326530612244898,True,True,41.050000000000004,8.949999999999996,0.3412136938698459,8.949999999999996,ACCESSIBLE,0.8336980306345733,1.1994750656167978,LOW_MARGIN_ACCESSIBLE
7.775510204081633,9.816326530612244,True,True,42.300000000000004,7.699999999999996,0.35194703174126335,7.699999999999996,ACCESSIBLE,0.7920997920997922,1.2624671916010497,LOW_MARGIN_ACCESSIBLE
7.775510204081633,10.306122448979592,True,True,43.6,6.399999999999999,0.36223018130731693,6.399999999999999,ACCESSIBLE,0.7544554455445546,1.3254593175853018,LOW_MARGIN_ACCESSIBLE
7.775510204081633,10.795918367346939,True,True,44.900000000000006,5.099999999999994,0.37209060823431334,5.099999999999994,ACCESSIBLE,0.720226843100189,1.3884514435695539,LOW_MARGIN_ACCESSIBLE
7.775510204081633,11.285714285714285,True,True,46.25,3.75,0.38155511683715543,3.75,ACCESSIBLE,0.6889692585895119,1.4514435695538055,NO_RECOVERY
7.775510204081633,11.775510204081632,True,True,47.550000000000004,2.4499999999999957,0.3906467591791579,2.4499999999999957,ACCESSIBLE,0.660311958405546,1.5144356955380576,NO_RECOVERY
7.775510204081633,12.26530612244898,True,True,48.900000000000006,1.0999999999999943,0.3993884062402219,1.0999999999999943,ACCESSIBLE,0.6339434276206323,1.5774278215223096,NO_RECOVERY
7.775510204081633,12.755102040816325,True,False,50.25,-0.25,0.40780080140149455,-0.25,TIME_COLLAPSED,0.6096000000000001,1.6404199475065615,LATE_RECOVERY
7.775510204081633,13.244897959183673,True,False,51.550000000000004,-1.5500000000000043,0.4159027302945277,-1.5500000000000043,TIME_COLLAPSED,0.5870570107858244,1.7034120734908136,LATE_RECOVERY
7.775510204081633,13.73469387755102,True,False,52.900000000000006,-2.9000000000000057,0.4237112166903084,-2.9000000000000057,TIME_COLLAPSED,0.5661218424962853,1.7664041994750654,LATE_RECOVERY
7.775510204081633,14.224489795918368,True,False,54.300000000000004,-4.300000000000004,0.4312418027381662,-4.300000000000004,TIME_COLLAPSED,0.5466284074605452,1.8293963254593175,LATE_RECOVERY
7.775510204081633,14.714285714285714,True,False,55.650000000000006,-5.650000000000006,0.43851266473560957,-5.650000000000006,TIME_COLLAPSED,0.5284327323162276,1.8923884514435694,LATE_RECOVERY
7.775510204081633,15.204081632653061,True,False,57.0,-7.0,0.44553375270700407,-7.0,TIME_COLLAPSED,0.5114093959731544,1.9553805774278215,LATE_RECOVERY
7.775510204081633,15.693877551020408,True,False,58.35,-8.350000000000001,0.4523215106248941,-8.350000000000001,TIME_COLLAPSED,0.49544863459037713,2.0183727034120733,LATE_RECOVERY
7.775510204081633,16.183673469387756,True,False,59.75,-9.75,0.45888494774147953,-9.75,TIME_COLLAPSED,0.48045397225725095,2.0813648293963256,LATE_RECOVERY
7.775510204081633,16.6734693877551,True,False,61.1,-11.100000000000001,0.4652374485290751,-11.100000000000001,TIME_COLLAPSED,0.46634026927784583,2.1443569553805775,LATE_RECOVERY
7.775510204081633,17.163265306122447,True,False,62.5,-12.5,0.47138937184897073,-12.5,TIME_COLLAPSED,0.45303210463733656,2.207349081364829,LATE_RECOVERY
7.775510204081633,17.653061224489797,True,False,63.85,-13.850000000000001,0.47734953763306825,-13.850000000000001,TIME_COLLAPSED,0.44046242774566474,2.270341207349081,LATE_RECOVERY
7.775510204081633,18.142857142857142,True,False,65.25,-15.25,0.4831274070165744,-15.25,TIME_COLLAPSED,0.4285714285714286,2.333333333333333,LATE_RECOVERY
