auc1,auc2,gap,center2,tau_r,recovered,recovered_within_window,t_return,functional_time,x_max
0.25,1.0,16,26,5.408163265306122,True,True,42.650000000000006,7.349999999999994,0.5566071669836397
0.25,1.0,16,26,5.8979591836734695,True,True,44.150000000000006,5.849999999999994,0.5795446245587988
0.25,1.0,16,26,6.387755102040816,True,True,45.6,4.399999999999999,0.6008171605835176
0.25,1.0,16,26,6.877551020408163,True,True,47.1,2.8999999999999986,0.6205958332995757
0.25,1.0,16,26,7.36734693877551,True,True,48.550000000000004,1.4499999999999957,0.6390871585677468
0.25,1.0,16,26,7.857142857142857,True,False,50.050000000000004,-0.05000000000000426,0.6564294870536929
0.25,1.0,16,26,8.346938775510203,True,False,51.550000000000004,-1.5500000000000043,0.6727312024924292
0.25,1.0,16,26,8.83673469387755,True,False,53.1,-3.1000000000000014,0.6880956919004837
0.25,1.0,16,26,9.326530612244898,True,False,54.6,-4.600000000000001,0.7026094590897053
0.25,1.0,16,26,9.816326530612244,True,False,56.1,-6.100000000000001,0.7163460576427102
0.25,1.0,16,26,10.306122448979592,True,False,57.650000000000006,-7.650000000000006,0.7293689659455744
0.25,1.0,16,26,10.795918367346939,True,False,59.150000000000006,-9.150000000000006,0.7417455357995013
0.25,1.0,16,26,11.285714285714285,True,False,60.650000000000006,-10.650000000000006,0.7535263305227894
0.25,1.0,16,26,11.775510204081632,True,False,62.2,-12.200000000000003,0.7647429311363376
0.25,1.0,16,26,12.26530612244898,True,False,63.75,-13.75,0.7754326641659538
0.25,1.0,16,26,12.755102040816325,True,False,65.25,-15.25,0.7856504328380545
0.25,1.0,16,26,13.244897959183673,True,False,66.8,-16.799999999999997,0.7954239338706424
0.25,1.0,16,26,13.73469387755102,True,False,68.35000000000001,-18.35000000000001,0.8047638421051622
0.25,1.0,16,26,14.224489795918368,True,False,69.9,-19.900000000000006,0.8137263650274622
0.25,1.0,16,26,14.714285714285714,True,False,71.45,-21.450000000000003,0.8223166095759116
0.25,1.0,16,26,15.204081632653061,True,False,73.0,-23.0,0.8305558028264992
0.25,1.0,16,26,15.693877551020408,True,False,74.5,-24.5,0.8384844456212995
0.25,1.0,16,26,16.183673469387756,True,False,76.05,-26.049999999999997,0.8460897132209172
0.25,1.0,16,26,16.6734693877551,True,False,77.60000000000001,-27.60000000000001,0.853429973576256
0.25,1.0,16,26,17.163265306122447,True,False,79.15,-29.150000000000006,0.8604760223898662
0.25,1.0,16,26,17.653061224489797,False,False,,-inf,0.8672896370028657
0.25,1.0,16,26,18.142857142857142,False,False,,-inf,0.8738397647574125
0.25,1.0,16,26,18.632653061224488,False,False,,-inf,0.8801790305703034
0.25,1.0,16,26,19.122448979591837,False,False,,-inf,0.886286824808556
0.25,1.0,16,26,19.612244897959183,False,False,,-inf,0.892196814273168
0.25,1.0,16,26,20.10204081632653,False,False,,-inf,0.8979082832275979
0.25,1.0,16,26,20.591836734693878,False,False,,-inf,0.9034278636145491
0.25,1.0,16,26,21.081632653061224,False,False,,-inf,0.9087826658627748
0.25,1.0,16,26,21.57142857142857,False,False,,-inf,0.9139539114201343
0.25,1.0,16,26,22.06122448979592,False,False,,-inf,0.9189783556364268
0.25,1.0,16,26,22.551020408163264,False,False,,-inf,0.923844262795585
0.25,1.0,16,26,23.04081632653061,False,False,,-inf,0.9285551359462241
0.25,1.0,16,26,23.53061224489796,False,False,,-inf,0.9331436693416783
0.25,1.0,16,26,24.020408163265305,False,False,,-inf,0.9375873726794555
0.25,1.0,16,26,24.51020408163265,False,False,,-inf,0.9419013257209883
0.25,1.0,16,26,25.0,False,False,,-inf,0.9461044519831853
0.25,1.0,20,30,1.0,True,True,34.5,15.5,0.18200104484777865
0.25,1.0,20,30,1.489795918367347,True,True,35.75,14.25,0.25193535453879307
0.25,1.0,20,30,1.9795918367346939,True,True,36.95,13.049999999999997,0.3105975493138994
0.25,1.0,20,30,2.4693877551020407,True,True,38.25,11.75,0.36027445610071435
0.25,1.0,20,30,2.9591836734693877,True,True,39.550000000000004,10.449999999999996,0.40289877564812204
0.25,1.0,20,30,3.4489795918367347,True,True,40.95,9.049999999999997,0.4399519989804457
0.25,1.0,20,30,3.9387755102040813,True,True,42.35,7.649999999999999,0.4725958894886641
0.25,1.0,20,30,4.428571428571429,True,True,43.75,6.25,0.501708420826158
0.25,1.0,20,30,4.918367346938775,True,True,45.2,4.799999999999997,0.5279603654668694
0.25,1.0,20,30,5.408163265306122,True,True,46.650000000000006,3.3499999999999943,0.5518610253919791
0.25,1.0,20,30,5.8979591836734695,True,True,48.1,1.8999999999999986,0.573784801647526
0.25,1.0,20,30,6.387755102040816,True,True,49.550000000000004,0.44999999999999574,0.5940150682788399
0.25,1.0,20,30,6.877551020408163,True,False,51.0,-1.0,0.6128281220285661
0.25,1.0,20,30,7.36734693877551,True,False,52.5,-2.5,0.6303840645992549
0.25,1.0,20,30,7.857142857142857,True,False,53.95,-3.950000000000003,0.6468336958100341
0.25,1.0,20,30,8.346938775510203,True,False,55.45,-5.450000000000003,0.6623066670562747
0.25,1.0,20,30,8.83673469387755,True,False,56.95,-6.950000000000003,0.6769079782138685
0.25,1.0,20,30,9.326530612244898,True,False,58.45,-8.450000000000003,0.6907236984175915
0.25,1.0,20,30,9.816326530612244,True,False,59.95,-9.950000000000003,0.7038256707726016
0.25,1.0,20,30,10.306122448979592,True,False,61.45,-11.450000000000003,0.7162744076254234
0.25,1.0,20,30,10.795918367346939,True,False,62.95,-12.950000000000003,0.7281217063375104
0.25,1.0,20,30,11.285714285714285,True,False,64.5,-14.5,0.7394122089741739
0.25,1.0,20,30,11.775510204081632,True,False,66.0,-16.0,0.7501927873083317
0.25,1.0,20,30,12.26530612244898,True,False,67.5,-17.5,0.760516040452675
0.25,1.0,20,30,12.755102040816325,True,False,69.05,-19.049999999999997,0.770388721159884
0.25,1.0,20,30,13.244897959183673,True,False,70.55,-20.549999999999997,0.7798394851104057
0.25,1.0,20,30,13.73469387755102,True,False,72.10000000000001,-22.10000000000001,0.7889312449064718
0.25,1.0,20,30,14.224489795918368,True,False,73.60000000000001,-23.60000000000001,0.797647088784705
0.25,1.0,20,30,14.714285714285714,True,False,75.15,-25.150000000000006,0.8060278705365372
0.25,1.0,20,30,15.204081632653061,True,False,76.7,-26.700000000000003,0.8140965707496738
0.25,1.0,20,30,15.693877551020408,True,False,78.25,-28.25,0.8218532901257222
0.25,1.0,20,30,16.183673469387756,True,False,79.75,-29.75,0.8293456066666048
0.25,1.0,20,30,16.6734693877551,False,False,,-inf,0.8365513552354121
0.25,1.0,20,30,17.163265306122447,False,False,,-inf,0.8435264776450959
0.25,1.0,20,30,17.653061224489797,False,False,,-inf,0.8502425352611466
0.25,1.0,20,30,18.142857142857142,False,False,,-inf,0.8567507134664815
0.25,1.0,20,30,18.632653061224488,False,False,,-inf,0.8630290386337637
0.25,1.0,20,30,19.122448979591837,False,False,,-inf,0.869113137113094
0.25,1.0,20,30,19.612244897959183,False,False,,-inf,0.874998217767263
0.25,1.0,20,30,20.10204081632653,False,False,,-inf,0.8806953196490473
0.25,1.0,20,30,20.591836734693878,False,False,,-inf,0.8862254720665292
0.25,1.0,20,30,21.081632653061224,False,False,,-inf,0.8915723592172556
0.25,1.0,20,30,21.57142857142857,False,False,,-inf,0.8967766209788157
0.25,1.0,20,30,22.06122448979592,False,False,,-inf,0.9018183145785286
0.25,1.0,20,30,22.551020408163264,False,False,,-inf,0.9067092408485693
0.25,1.0,20,30,23.04081632653061,False,False,,-inf,0.9114728331446678
0.25,1.0,20,30,23.53061224489796,False,False,,-inf,0.916090867682936
0.25,1.0,20,30,24.020408163265305,False,False,,-inf,0.9205835029959415
0.25,1.0,20,30,24.51020408163265,False,False,,-inf,0.9249592817502216
0.25,1.0,20,30,25.0,False,False,,-inf,0.9292073122824334
0.25,1.0,25,35,1.0,True,True,39.5,10.5,0.1820010426531114
0.25,1.0,25,35,1.489795918367347,True,True,40.75,9.25,0.25193494933446037
0.25,1.0,25,35,1.9795918367346939,True,True,41.95,8.049999999999997,0.3105898123337621
0.25,1.0,25,35,2.4693877551020407,True,True,43.25,6.75,0.36022658320763584
0.25,1.0,25,35,2.9591836734693877,True,True,44.550000000000004,5.449999999999996,0.4027341685521754
0.25,1.0,25,35,3.4489795918367347,True,True,45.95,4.049999999999997,0.4395564563885971
0.25,1.0,25,35,3.9387755102040813,True,True,47.35,2.6499999999999986,0.4718286854742801
0.25,1.0,25,35,4.428571428571429,True,True,48.75,1.25,0.5004482493671091
0.25,1.0,25,35,4.918367346938775,True,False,50.150000000000006,-0.15000000000000568,0.5260805763968999
0.25,1.0,25,35,5.408163265306122,True,False,51.6,-1.6000000000000014,0.549246535015232
0.25,1.0,25,35,5.8979591836734695,True,False,53.050000000000004,-3.0500000000000043,0.5703915884263425
0.25,1.0,25,35,6.387755102040816,True,False,54.5,-4.5,0.589794397004153
0.25,1.0,25,35,6.877551020408163,True,False,55.95,-5.950000000000003,0.6077518876542208
0.25,1.0,25,35,7.36734693877551,True,False,57.45,-7.450000000000003,0.6244370386075672
0.25,1.0,25,35,7.857142857142857,True,False,58.900000000000006,-8.900000000000006,0.6400325160423932
0.25,1.0,25,35,8.346938775510203,True,False,60.35,-10.350000000000001,0.6546860477403942
0.25,1.0,25,35,8.83673469387755,True,False,61.85,-11.850000000000001,0.6684901804838224
0.25,1.0,25,35,9.326530612244898,True,False,63.35,-13.350000000000001,0.6815380525687433
0.25,1.0,25,35,9.816326530612244,True,False,64.85000000000001,-14.850000000000009,0.6939065948242956
0.25,1.0,25,35,10.306122448979592,True,False,66.3,-16.299999999999997,0.7056598937260774
0.25,1.0,25,35,10.795918367346939,True,False,67.8,-17.799999999999997,0.716870905898234
0.25,1.0,25,35,11.285714285714285,True,False,69.3,-19.299999999999997,0.7275692617950921
0.25,1.0,25,35,11.775510204081632,True,False,70.8,-20.799999999999997,0.7377931640268385
0.25,1.0,25,35,12.26530612244898,True,False,72.3,-22.299999999999997,0.7475756345318537
0.25,1.0,25,35,12.755102040816325,True,False,73.85000000000001,-23.85000000000001,0.75697052639712
0.25,1.0,25,35,13.244897959183673,True,False,75.35000000000001,-25.35000000000001,0.7659916370510937
0.25,1.0,25,35,13.73469387755102,True,False,76.85000000000001,-26.85000000000001,0.7746501788492378
0.25,1.0,25,35,14.224489795918368,True,False,78.4,-28.400000000000006,0.7830003396446834
0.25,1.0,25,35,14.714285714285714,True,False,79.9,-29.900000000000006,0.7910358596963445
0.25,1.0,25,35,15.204081632653061,False,False,,-inf,0.7987811286378499
0.25,1.0,25,35,15.693877551020408,False,False,,-inf,0.8062642058943366
0.25,1.0,25,35,16.183673469387756,False,False,,-inf,0.8134775471416874
0.25,1.0,25,35,16.6734693877551,False,False,,-inf,0.8204658047673368
0.25,1.0,25,35,17.163265306122447,False,False,,-inf,0.8272075747058919
0.25,1.0,25,35,17.653061224489797,False,False,,-inf,0.8337488487239668
0.25,1.0,25,35,18.142857142857142,False,False,,-inf,0.8400691608057311
0.25,1.0,25,35,18.632653061224488,False,False,,-inf,0.8462039442129502
0.25,1.0,25,35,19.122448979591837,False,False,,-inf,0.8521454553016234
0.25,1.0,25,35,19.612244897959183,False,False,,-inf,0.8579084213568003
0.25,1.0,25,35,20.10204081632653,False,False,,-inf,0.8635074798064248
0.25,1.0,25,35,20.591836734693878,False,False,,-inf,0.8689287011440404
0.25,1.0,25,35,21.081632653061224,False,False,,-inf,0.8742166961774582
0.25,1.0,25,35,21.57142857142857,False,False,,-inf,0.879342171545769
0.25,1.0,25,35,22.06122448979592,False,False,,-inf,0.8843270636348725
0.25,1.0,25,35,22.551020408163264,False,False,,-inf,0.8891825976871869
0.25,1.0,25,35,23.04081632653061,False,False,,-inf,0.8938959210226106
0.25,1.0,25,35,23.53061224489796,False,False,,-inf,0.8984939586844368
0.25,1.0,25,35,24.020408163265305,False,False,,-inf,0.9029710641550242
0.25,1.0,25,35,24.51020408163265,False,False,,-inf,0.9073228607165584
0.25,1.0,25,35,25.0,False,False,,-inf,0.9115752281104711
0.5,1.0,8,18,1.0,True,True,22.5,27.5,0.18252671606995868
0.5,1.0,8,18,1.489795918367347,True,True,23.75,26.25,0.2546124921132258
0.5,1.0,8,18,1.9795918367346939,True,True,24.950000000000003,25.049999999999997,0.31798408429453107
0.5,1.0,8,18,2.4693877551020407,True,True,26.3,23.7,0.3748450034513909
0.5,1.0,8,18,2.9591836734693877,True,True,27.650000000000002,22.349999999999998,0.42653410668812736
0.5,1.0,8,18,3.4489795918367347,True,True,29.1,20.9,0.47382333408520694
0.5,1.0,8,18,3.9387755102040813,True,True,30.6,19.4,0.5172991665975171
0.5,1.0,8,18,4.428571428571429,True,True,32.1,17.9,0.5573756744930768
0.5,1.0,8,18,4.918367346938775,True,True,33.65,16.35,0.5944136992970656
0.5,1.0,8,18,5.408163265306122,True,True,35.2,14.799999999999997,0.6286852693958659
0.5,1.0,8,18,5.8979591836734695,True,True,36.75,13.25,0.6605131315536928
0.5,1.0,8,18,6.387755102040816,True,True,38.35,11.649999999999999,0.6900875355652681
0.5,1.0,8,18,6.877551020408163,True,True,39.900000000000006,10.099999999999994,0.7176391769484303
0.5,1.0,8,18,7.36734693877551,True,True,41.5,8.5,0.7433787754682873
0.5,1.0,8,18,7.857142857142857,True,True,43.1,6.899999999999999,0.7674507411340904
0.5,1.0,8,18,8.346938775510203,True,True,44.75,5.25,0.7900081888304171
0.5,1.0,8,18,8.83673469387755,True,True,46.35,3.6499999999999986,0.8111861209942093
0.5,1.0,8,18,9.326530612244898,True,True,47.95,2.049999999999997,0.831104285273439
0.5,1.0,8,18,9.816326530612244,True,True,49.6,0.3999999999999986,0.849868483188837
0.5,1.0,8,18,10.306122448979592,True,False,51.25,-1.25,0.8675728434980352
0.5,1.0,8,18,10.795918367346939,True,False,52.85,-2.8500000000000014,0.8843189537258043
0.5,1.0,8,18,11.285714285714285,True,False,54.5,-4.5,0.9001738979048831
0.5,1.0,8,18,11.775510204081632,True,False,56.150000000000006,-6.150000000000006,0.9151982193021153
0.5,1.0,8,18,12.26530612244898,True,False,57.75,-7.75,0.9294517491001354
0.5,1.0,8,18,12.755102040816325,True,False,59.400000000000006,-9.400000000000006,0.9430070738188658
0.5,1.0,8,18,13.244897959183673,True,False,61.050000000000004,-11.050000000000004,0.9559165343327489
0.5,1.0,8,18,13.73469387755102,True,False,62.7,-12.700000000000003,0.9682038003277189
0.5,1.0,8,18,14.224489795918368,True,False,64.35000000000001,-14.350000000000009,0.9799303441168291
0.5,1.0,8,18,14.714285714285714,True,False,66.0,-16.0,0.9911366552386311
0.5,1.0,8,18,15.204081632653061,True,False,67.65,-17.650000000000006,1.0018309575628925
0.5,1.0,8,18,15.693877551020408,True,False,69.3,-19.299999999999997,1.0120902727996812
0.5,1.0,8,18,16.183673469387756,True,False,70.95,-20.950000000000003,1.0219000440240498
0.5,1.0,8,18,16.6734693877551,True,False,72.60000000000001,-22.60000000000001,1.0313151754138112
0.5,1.0,8,18,17.163265306122447,True,False,74.25,-24.25,1.0403454248219717
0.5,1.0,8,18,17.653061224489797,True,False,75.9,-25.900000000000006,1.0490204764541935
0.5,1.0,8,18,18.142857142857142,True,False,77.55000000000001,-27.55000000000001,1.0573593443615585
0.5,1.0,8,18,18.632653061224488,True,False,79.2,-29.200000000000003,1.0653821328042012
0.5,1.0,8,18,19.122448979591837,False,False,,-inf,1.07310391266736
0.5,1.0,8,18,19.612244897959183,False,False,,-inf,1.0805486417486485
0.5,1.0,8,18,20.10204081632653,False,False,,-inf,1.0877167399077514
0.5,1.0,8,18,20.591836734693878,False,False,,-inf,1.094647019403008
0.5,1.0,8,18,21.081632653061224,False,False,,-inf,1.1013179587036548
0.5,1.0,8,18,21.57142857142857,False,False,,-inf,1.1077858418505728
0.5,1.0,8,18,22.06122448979592,False,False,,-inf,1.114022527486427
0.5,1.0,8,18,22.551020408163264,False,False,,-inf,1.1200590034233917
0.5,1.0,8,18,23.04081632653061,False,False,,-inf,1.125904960583679
0.5,1.0,8,18,23.53061224489796,False,False,,-inf,1.1315506505318162
0.5,1.0,8,18,24.020408163265305,False,False,,-inf,1.1370409218923754
0.5,1.0,8,18,24.51020408163265,False,False,,-inf,1.1423520269324776
0.5,1.0,8,18,25.0,False,False,,-inf,1.1474966885984255
0.5,1.0,12,22,1.0,True,True,26.5,23.5,0.18201074479139087
0.5,1.0,12,22,1.489795918367347,True,True,27.75,22.25,0.2521156202819672
