sigma,tau_r,recovery_probability,mean_t_return,mean_functional_time,std_functional_time,mean_x_max,tau_sigma_ratio
6.6020408163265305,18.142857142857142,0.23333333333333334,55.28928571428572,-5.289285714285717,9.347730534069013,0.5520950020961916,2.7480680061823803
6.6020408163265305,18.632653061224488,0.23333333333333334,56.65357142857143,-6.653571428571432,10.116029895495604,0.5576420586799072,2.82225656877898
6.6020408163265305,19.122448979591837,0.23333333333333334,58.53750000000001,-8.537500000000003,10.742901403045433,0.5630256949816043,2.8964451313755797
6.6020408163265305,19.612244897959183,0.23333333333333334,58.56481481481482,-8.564814814814818,10.131707795283223,0.5682212189154597,2.970633693972179
6.6020408163265305,20.10204081632653,0.23333333333333334,59.22307692307693,-9.223076923076928,10.644728561773952,0.5732539192927654,3.0448222565687786
6.6020408163265305,20.591836734693878,0.2,59.79807692307692,-9.798076923076925,10.618281224089243,0.5781458425338486,3.119010819165379
6.6020408163265305,21.081632653061224,0.2,59.77,-9.770000000000005,10.313684275433943,0.5828968775952242,3.1931993817619784
6.6020408163265305,21.57142857142857,0.2,61.03125,-11.031250000000005,10.367432415564828,0.5875094517838416,3.267387944358578
6.6020408163265305,22.06122448979592,0.13333333333333333,61.78478260869566,-11.784782608695656,9.987565391555284,0.5919741456162935,3.3415765069551777
6.6020408163265305,22.551020408163264,0.1,62.22608695652174,-12.226086956521744,9.803870635960081,0.5963686307769988,3.415765069551777
6.6020408163265305,23.04081632653061,0.1,62.14318181818182,-12.143181818181823,9.367030523197354,0.6006408979624569,3.489953632148377
6.6020408163265305,23.53061224489796,0.1,63.54318181818182,-13.54318181818182,9.848933897521546,0.6047942585796999,3.564142194744977
6.6020408163265305,24.020408163265305,0.06666666666666667,64.27045454545454,-14.270454545454548,9.483138659282004,0.608866215916311,3.6383307573415764
6.6020408163265305,24.51020408163265,0.03333333333333333,66.2904761904762,-16.29047619047619,8.26786881620075,0.6128498729874693,3.712519319938176
6.6020408163265305,25.0,0.03333333333333333,67.1547619047619,-17.15476190476191,8.101649596870764,0.616737359058861,3.7867078825347757
6.836734693877552,1.0,1.0,11.278333333333334,38.72166666666667,1.5915554814629342,0.0809866240627119,0.1462686567164179
6.836734693877552,1.489795918367347,1.0,15.88,34.12,2.768312071305895,0.10920388091297557,0.21791044776119403
6.836734693877552,1.9795918367346939,1.0,19.018333333333334,30.981666666666666,2.323028765142216,0.13601897012327926,0.28955223880597014
6.836734693877552,2.4693877551020407,1.0,21.291666666666668,28.708333333333332,1.4612278335732571,0.1616606149186951,0.3611940298507462
6.836734693877552,2.9591836734693877,1.0,22.993333333333336,27.006666666666664,1.5853169667474936,0.18592417194612615,0.43283582089552236
6.836734693877552,3.4489795918367347,1.0,24.041666666666668,25.958333333333332,1.6530579465683128,0.2089382292191434,0.5044776119402985
6.836734693877552,3.9387755102040813,1.0,25.325,24.675,1.9580844791750454,0.23063810900676848,0.5761194029850746
6.836734693877552,4.428571428571429,1.0,26.42,23.58,2.167654063251568,0.25091361790037875,0.6477611940298507
6.836734693877552,4.918367346938775,1.0,27.678333333333335,22.321666666666665,3.0223216508041535,0.2699045788932467,0.7194029850746267
6.836734693877552,5.408163265306122,1.0,28.415000000000003,21.584999999999997,3.088944412935737,0.28779560220732564,0.7910447761194028
6.836734693877552,5.8979591836734695,1.0,29.333333333333336,20.666666666666668,3.295669398105518,0.30470834683915093,0.862686567164179
6.836734693877552,6.387755102040816,1.0,30.568333333333335,19.431666666666665,3.7538596995197038,0.32083327230018555,0.9343283582089551
6.836734693877552,6.877551020408163,1.0,31.868333333333336,18.131666666666664,3.838967249173909,0.33594845589525385,1.0059701492537312
6.836734693877552,7.36734693877551,1.0,32.74666666666667,17.25333333333333,3.9879113307105007,0.35025783967656365,1.0776119402985074
6.836734693877552,7.857142857142857,1.0,34.190000000000005,15.809999999999999,4.054933138612854,0.36366789054628407,1.1492537313432833
6.836734693877552,8.346938775510203,1.0,35.873333333333335,14.126666666666665,4.13089147373979,0.3763486927599392,1.2208955223880595
6.836734693877552,8.83673469387755,0.9666666666666667,37.405,12.594999999999999,5.616544986573765,0.3885050609937883,1.2925373134328357
6.836734693877552,9.326530612244898,0.9666666666666667,38.1,11.899999999999999,5.412597056547967,0.40004795006160515,1.364179104477612
6.836734693877552,9.816326530612244,0.9666666666666667,38.49166666666667,11.508333333333331,5.4249119384769635,0.41115605453003207,1.4358208955223877
6.836734693877552,10.306122448979592,0.9666666666666667,39.71333333333334,10.286666666666665,6.167223336166847,0.4217025543550743,1.5074626865671639
6.836734693877552,10.795918367346939,0.9333333333333333,40.49666666666667,9.50333333333333,6.485433722945032,0.43168463204316,1.57910447761194
6.836734693877552,11.285714285714285,0.8333333333333334,42.94666666666667,7.053333333333331,8.427704040976929,0.44116774909693485,1.650746268656716
6.836734693877552,11.775510204081632,0.8,43.73666666666667,6.263333333333331,8.244914141178324,0.4502498504052607,1.722388059701492
6.836734693877552,12.26530612244898,0.7666666666666667,44.545,5.454999999999997,8.251659707660906,0.45898029880925445,1.7940298507462684
6.836734693877552,12.755102040816325,0.7333333333333333,45.17333333333333,4.826666666666665,8.265379951770301,0.46741405684503895,1.8656716417910444
6.836734693877552,13.244897959183673,0.6333333333333333,46.108333333333334,3.8916666666666644,8.607575686301127,0.4754729472072724,1.9373134328358206
6.836734693877552,13.73469387755102,0.6,46.73166666666667,3.268333333333331,8.862439954889568,0.4832529207224982,2.008955223880597
6.836734693877552,14.224489795918368,0.6,47.93500000000001,2.0649999999999973,8.632628061105107,0.49083816127393004,2.080597014925373
6.836734693877552,14.714285714285714,0.6,48.638333333333335,1.3616666666666644,8.604937268934554,0.49810010570789853,2.152238805970149
6.836734693877552,15.204081632653061,0.6,49.49,0.5099999999999966,8.355685654607926,0.5050448873427587,2.223880597014925
6.836734693877552,15.693877551020408,0.5333333333333333,50.49666666666667,-0.4966666666666695,8.715136785811357,0.51170282374364,2.2955223880597013
6.836734693877552,16.183673469387756,0.43333333333333335,51.94166666666667,-1.941666666666669,9.590252624529702,0.5181417066588605,2.3671641791044773
6.836734693877552,16.6734693877551,0.4,52.9,-2.900000000000003,9.201349226401902,0.5243698422471545,2.4388059701492533
6.836734693877552,17.163265306122447,0.3333333333333333,54.35,-4.350000000000003,9.102619324756395,0.5303950140063797,2.5104477611940292
6.836734693877552,17.653061224489797,0.3,55.122413793103455,-5.122413793103451,9.219433920944393,0.5362667364042458,2.5820895522388057
6.836734693877552,18.142857142857142,0.23333333333333334,55.28928571428572,-5.289285714285717,9.347730534069013,0.5419497961620238,2.6537313432835816
6.836734693877552,18.632653061224488,0.23333333333333334,57.276785714285715,-7.276785714285717,10.549148483653015,0.5474538737903354,2.7253731343283576
6.836734693877552,19.122448979591837,0.23333333333333334,58.53750000000001,-8.537500000000003,10.742901403045433,0.5527791331962262,2.797014925373134
6.836734693877552,19.612244897959183,0.23333333333333334,58.56666666666667,-8.56666666666667,10.13291476024848,0.5579289155326539,2.86865671641791
6.836734693877552,20.10204081632653,0.23333333333333334,59.22307692307693,-9.223076923076928,10.644728561773952,0.5629273825300002,2.940298507462686
6.836734693877552,20.591836734693878,0.2,59.80192307692308,-9.80192307692308,10.615643934959676,0.5678185802304386,3.0119402985074624
6.836734693877552,21.081632653061224,0.2,59.77,-9.770000000000005,10.313684275433943,0.5725786244708957,3.0835820895522383
6.836734693877552,21.57142857142857,0.2,61.03125,-11.031250000000005,10.367432415564828,0.5772231518331777,3.1552238805970143
6.836734693877552,22.06122448979592,0.13333333333333333,61.78478260869566,-11.784782608695656,9.987565391555284,0.5817171939004168,3.2268656716417907
6.836734693877552,22.551020408163264,0.1,62.19130434782609,-12.19130434782609,9.84646512683974,0.5860631095619296,3.2985074626865667
6.836734693877552,23.04081632653061,0.1,62.13636363636363,-12.136363636363642,9.37538801505839,0.5903029716537909,3.3701492537313427
6.836734693877552,23.53061224489796,0.1,63.53636363636363,-13.536363636363639,9.85035872948631,0.5945254365193081,3.441791044776119
6.836734693877552,24.020408163265305,0.06666666666666667,63.76363636363637,-13.763636363636367,9.87492232420544,0.5986873595615817,3.513432835820895
6.836734693877552,24.51020408163265,0.03333333333333333,66.2904761904762,-16.29047619047619,8.26786881620075,0.6027432020867891,3.585074626865671
6.836734693877552,25.0,0.03333333333333333,67.14047619047619,-17.140476190476193,8.11257694952133,0.6067194375856773,3.6567164179104474
7.071428571428572,1.0,1.0,10.901666666666667,39.098333333333336,1.1793103868387447,0.07965286594437618,0.1414141414141414
7.071428571428572,1.489795918367347,1.0,15.226666666666667,34.77333333333333,2.812065547542974,0.1072019518644919,0.2106782106782107
7.071428571428572,1.9795918367346939,1.0,18.540000000000003,31.459999999999997,2.960323840626109,0.13332195640311395,0.27994227994227994
7.071428571428572,2.4693877551020407,1.0,21.295,28.705,1.7635852002726402,0.15825424832221208,0.34920634920634913
7.071428571428572,2.9591836734693877,1.0,23.040000000000003,26.959999999999997,1.599644357026123,0.18192928653883328,0.41847041847041844
7.071428571428572,3.4489795918367347,1.0,24.215,25.785,1.8767244943214785,0.20434441708233556,0.4877344877344877
7.071428571428572,3.9387755102040813,1.0,25.67166666666667,24.32833333333333,2.2725378238699436,0.22553958270080487,0.5569985569985569
7.071428571428572,4.428571428571429,1.0,26.623333333333335,23.376666666666665,2.3606593662953923,0.24535663660401683,0.6262626262626262
7.071428571428572,4.918367346938775,1.0,27.783333333333335,22.216666666666665,3.0292349476090656,0.26390759036723027,0.6955266955266954
7.071428571428572,5.408163265306122,1.0,28.48166666666667,21.51833333333333,3.0712089985287037,0.281405577113144,0.7647907647907647
7.071428571428572,5.8979591836734695,1.0,29.826666666666668,20.173333333333332,3.50742398185702,0.2980981866497848,0.834054834054834
7.071428571428572,6.387755102040816,1.0,30.715,19.285,3.840508901264213,0.31386131407624696,0.9033189033189032
7.071428571428572,6.877551020408163,1.0,32.20166666666667,17.798333333333332,3.952857616121954,0.32867667668415035,0.9725829725829723
7.071428571428572,7.36734693877551,1.0,33.095,16.904999999999998,3.899654051853566,0.3426762418480408,1.0418470418470418
7.071428571428572,7.857142857142857,1.0,34.473333333333336,15.526666666666666,3.8976724560579283,0.35586479887203964,1.111111111111111
7.071428571428572,8.346938775510203,1.0,35.885,14.114999999999998,4.128207217132664,0.3684828729388802,1.18037518037518
7.071428571428572,8.83673469387755,0.9666666666666667,37.681666666666665,12.318333333333332,5.556752390239894,0.38043066184363783,1.2496392496392494
7.071428571428572,9.326530612244898,0.9666666666666667,38.16833333333333,11.831666666666665,5.454174031676665,0.3918237211999908,1.3189033189033188
7.071428571428572,9.816326530612244,0.9666666666666667,38.66833333333334,11.331666666666665,5.3274578807593,0.402718668783555,1.388167388167388
7.071428571428572,10.306122448979592,0.9666666666666667,39.86833333333333,10.131666666666664,6.211328406606163,0.413038785427239,1.4574314574314573
7.071428571428572,10.795918367346939,0.9333333333333333,40.638333333333335,9.361666666666663,6.444159121375667,0.42286091949059057,1.5266955266955267
7.071428571428572,11.285714285714285,0.8333333333333334,43.02,6.979999999999998,8.36321584740851,0.43225267321173433,1.5959595959595956
7.071428571428572,11.775510204081632,0.8,43.82333333333334,6.176666666666664,8.21686379190459,0.441186805742215,1.665223665223665
7.071428571428572,12.26530612244898,0.7666666666666667,44.638333333333335,5.361666666666665,8.166095628639917,0.449866637155836,1.734487734487734
7.071428571428572,12.755102040816325,0.7333333333333333,45.32833333333334,4.671666666666664,8.171688756091777,0.458181085578146,1.8037518037518034
7.071428571428572,13.244897959183673,0.6333333333333333,46.12833333333334,3.8716666666666644,8.591432012359087,0.4662016386927315,1.8730158730158728
7.071428571428572,13.73469387755102,0.6,46.74,3.2599999999999976,8.863868930314407,0.47398032414811114,1.9422799422799422
7.071428571428572,14.224489795918368,0.6,47.96333333333334,2.0366666666666644,8.612710468208913,0.4814425316460925,2.0115440115440113
7.071428571428572,14.714285714285714,0.6,48.720000000000006,1.2799999999999974,8.580296192942333,0.4885702038152891,2.0808080808080804
7.071428571428572,15.204081632653061,0.6,49.516666666666666,0.48333333333333,8.335180255102914,0.4954004531230575,2.15007215007215
7.071428571428572,15.693877551020408,0.5333333333333333,50.53333333333333,-0.533333333333336,8.678802290374076,0.5020062065045736,2.219336219336219
7.071428571428572,16.183673469387756,0.43333333333333335,51.94333333333334,-1.9433333333333358,9.589683153707727,0.5083949616121798,2.2886002886002883
7.071428571428572,16.6734693877551,0.4,53.045,-3.0450000000000026,9.267186736005701,0.5146017466478886,2.3578643578643574
7.071428571428572,17.163265306122447,0.3333333333333333,54.35,-4.350000000000003,9.102619324756395,0.520614665953065,2.427128427128427
7.071428571428572,17.653061224489797,0.3,55.16206896551724,-5.1620689655172445,9.171546208367308,0.5264458664011505,2.496392496392496
7.071428571428572,18.142857142857142,0.23333333333333334,55.29642857142858,-5.296428571428575,9.339134393343487,0.5321145419743138,2.5656565656565653
7.071428571428572,18.632653061224488,0.23333333333333334,57.276785714285715,-7.276785714285717,10.549148483653015,0.537567972511313,2.6349206349206344
7.071428571428572,19.122448979591837,0.23333333333333334,58.53750000000001,-8.537500000000003,10.742901403045433,0.5428178246773668,2.704184704184704
7.071428571428572,19.612244897959183,0.23333333333333334,58.56666666666667,-8.56666666666667,10.13291476024848,0.5479905457100508,2.773448773448773
7.071428571428572,20.10204081632653,0.23333333333333334,59.22307692307693,-9.223076923076928,10.644728561773952,0.553015559683225,2.8427128427128423
7.071428571428572,20.591836734693878,0.2,59.80192307692308,-9.80192307692308,10.615643934959676,0.5579115512742345,2.911976911976912
7.071428571428572,21.081632653061224,0.2,59.77,-9.770000000000005,10.313684275433943,0.5626386538559508,2.981240981240981
7.071428571428572,21.57142857142857,0.2,61.03541666666667,-11.03541666666667,10.370668075904257,0.5672509968937791,3.05050505050505
7.071428571428572,22.06122448979592,0.13333333333333333,61.78478260869566,-11.784782608695656,9.987565391555284,0.5717753606534721,3.1197691197691197
7.071428571428572,22.551020408163264,0.1,61.97826086956522,-11.97826086956522,9.978406527995574,0.5761809571414805,3.1890331890331884
7.071428571428572,23.04081632653061,0.1,62.13636363636363,-12.136363636363642,9.37538801505839,0.5805407592156822,3.2582972582972576
7.071428571428572,23.53061224489796,0.1,63.53636363636363,-13.536363636363639,9.85035872948631,0.5848192526126633,3.327561327561327
7.071428571428572,24.020408163265305,0.06666666666666667,63.75681818181818,-13.756818181818183,9.863910837643811,0.588986166884372,3.3968253968253963
7.071428571428572,24.51020408163265,0.03333333333333333,66.13095238095238,-16.130952380952383,8.295985116164267,0.5930447197230376,3.4660894660894654
7.071428571428572,25.0,0.03333333333333333,67.13809523809525,-17.138095238095243,8.11396796829247,0.5970172583047222,3.535353535353535
7.306122448979592,1.0,1.0,10.698333333333334,39.30166666666666,0.9026286643726357,0.0783936938186018,0.13687150837988826
7.306122448979592,1.489795918367347,1.0,14.906666666666668,35.093333333333334,2.8912690607429106,0.10537776191728687,0.20391061452513967
7.306122448979592,1.9795918367346939,1.0,18.423333333333336,31.576666666666664,3.0462450977231463,0.1307458305551867,0.270949720670391
7.306122448979592,2.4693877551020407,1.0,21.315,28.685,1.7883314319065213,0.15502572663522213,0.3379888268156424
7.306122448979592,2.9591836734693877,1.0,23.148333333333333,26.851666666666667,1.6433504114195006,0.17814833562872548,0.40502793296089384
7.306122448979592,3.4489795918367347,1.0,24.273333333333333,25.726666666666667,1.9114777337015418,0.19996871322662066,0.4720670391061452
7.306122448979592,3.9387755102040813,1.0,25.72666666666667,24.27333333333333,2.2739049404407656,0.22066517185265416,0.5391061452513966
7.306122448979592,4.428571428571429,1.0,26.813333333333336,23.186666666666664,2.514438764187861,0.24004313958312337,0.606145251396648
7.306122448979592,4.918367346938775,1.0,27.880000000000003,22.119999999999997,3.0035496241659776,0.2581800521890072,0.6731843575418994
7.306122448979592,5.408163265306122,1.0,28.90666666666667,21.09333333333333,3.173672226664065,0.2753931274191372,0.7402234636871508
7.306122448979592,5.8979591836734695,1.0,29.87,20.13,3.4904697836172183,0.2917490790702862,0.8072625698324022
7.306122448979592,6.387755102040816,1.0,31.23166666666667,18.76833333333333,3.8560405665105124,0.30719204972517733,0.8743016759776535
7.306122448979592,6.877551020408163,1.0,32.35166666666667,17.64833333333333,3.9512652564003825,0.3216989616858281,0.9413407821229048
7.306122448979592,7.36734693877551,1.0,33.455000000000005,16.544999999999998,3.9152740248487294,0.33545112727174065,1.0083798882681563
7.306122448979592,7.857142857142857,1.0,34.651666666666664,15.348333333333331,3.777622024623367,0.3485404614518974,1.0754189944134076
7.306122448979592,8.346938775510203,1.0,36.186666666666675,13.81333333333333,3.9374841725644316,0.36092433986338157,1.142458100558659
7.306122448979592,8.83673469387755,0.9666666666666667,37.77333333333333,12.226666666666665,5.552457258655433,0.3726907585193552,1.2094972067039105
7.306122448979592,9.326530612244898,0.9666666666666667,38.24,11.759999999999998,5.430761678972214,0.38392378754035245,1.276536312849162
7.306122448979592,9.816326530612244,0.9666666666666667,38.69500000000001,11.304999999999998,5.319472199641486,0.3945915602789377,1.3435754189944131
7.306122448979592,10.306122448979592,0.9666666666666667,39.88333333333333,10.116666666666665,6.204105055544263,0.40473484464685555,1.4106145251396647
7.306122448979592,10.795918367346939,0.9,41.13666666666667,8.863333333333332,6.605221723983875,0.4144005513377447,1.4776536312849162
7.306122448979592,11.285714285714285,0.8333333333333334,43.29,6.709999999999997,8.325173706378704,0.42362380058504756,1.5446927374301673
7.306122448979592,11.775510204081632,0.8,43.94333333333334,6.056666666666664,8.152847327175328,0.4324818283871009,1.6117318435754189
7.306122448979592,12.26530612244898,0.7666666666666667,44.781666666666666,5.218333333333331,8.217238853034278,0.4410795823841344,1.67877094972067
7.306122448979592,12.755102040816325,0.7,45.38666666666667,4.613333333333331,8.163648750377506,0.4493487920611247,1.7458100558659215
7.306122448979592,13.244897959183673,0.6333333333333333,46.165,3.8349999999999977,8.572119502119689,0.4573210104445451,1.8128491620111729
7.306122448979592,13.73469387755102,0.6,46.78333333333333,3.2166666666666637,8.83797969320315,0.4649519827965488,1.8798882681564244
7.306122448979592,14.224489795918368,0.6,48.013333333333335,1.9866666666666644,8.572801148996161,0.4722743046997959,1.946927374301676
7.306122448979592,14.714285714285714,0.6,48.723333333333336,1.2766666666666642,8.577101967501585,0.47929173533087094,2.013966480446927
7.306122448979592,15.204081632653061,0.6,49.555,0.44499999999999695,8.315724096035133,0.48606877846237867,2.0810055865921786
7.306122448979592,15.693877551020408,0.5,50.55166666666667,-0.5516666666666694,8.670893476347228,0.4926089079255251,2.14804469273743
7.306122448979592,16.183673469387756,0.43333333333333335,52.04,-2.0400000000000027,9.518452134379977,0.4989920357415434,2.2150837988826817
7.306122448979592,16.6734693877551,0.4,53.04833333333333,-3.048333333333336,9.272414439628434,0.5051997618844505,2.282122905027933
7.306122448979592,17.163265306122447,0.3333333333333333,54.35517241379311,-4.355172413793106,9.095498737872507,0.5111806487182784,2.349162011173184
7.306122448979592,17.653061224489797,0.3,55.172413793103445,-5.172413793103452,9.176440974883304,0.5169628208664772,2.4162011173184355
7.306122448979592,18.142857142857142,0.23333333333333334,55.29642857142858,-5.296428571428575,9.339134393343487,0.5225283009670018,2.483240223463687
7.306122448979592,18.632653061224488,0.23333333333333334,57.28035714285715,-7.280357142857147,10.546180099094633,0.5279479711430167,2.550279329608938
7.306122448979592,19.122448979591837,0.23333333333333334,58.53928571428572,-8.539285714285716,10.741640652867881,0.5332634608537724,2.6173184357541897
7.306122448979592,19.612244897959183,0.23333333333333334,58.56666666666667,-8.56666666666667,10.13291476024848,0.5384166044561083,2.6843575418994408
7.306122448979592,20.10204081632653,0.23333333333333334,59.22500000000001,-9.225000000000005,10.641844295045853,0.5434389908173823,2.7513966480446923
7.306122448979592,20.591836734693878,0.2,59.80384615384616,-9.803846153846155,10.617936928395489,0.5483546528298984,2.818435754189944
7.306122448979592,21.081632653061224,0.2,59.77,-9.770000000000005,10.313684275433943,0.553137307107507,2.8854748603351954
7.306122448979592,21.57142857142857,0.2,61.03541666666667,-11.03541666666667,10.370668075904257,0.5577688970056519,2.9525139664804465
7.306122448979592,22.06122448979592,0.13333333333333333,61.78478260869566,-11.784782608695656,9.987565391555284,0.5622931164755879,3.019553072625698
7.306122448979592,22.551020408163264,0.1,61.97826086956522,-11.97826086956522,9.978406527995574,0.5667644220286545,3.086592178770949
7.306122448979592,23.04081632653061,0.1,62.13636363636363,-12.136363636363642,9.37538801505839,0.5711617576701388,3.1536312849162007
7.306122448979592,23.53061224489796,0.1,63.53636363636363,-13.536363636363639,9.85035872948631,0.5754248021172287,3.2206703910614523
7.306122448979592,24.020408163265305,0.06666666666666667,63.75681818181818,-13.756818181818183,9.863910837643811,0.5795866968765472,3.2877094972067034
7.306122448979592,24.51020408163265,0.03333333333333333,66.13095238095238,-16.130952380952383,8.295985116164267,0.5836476042028601,3.354748603351955
7.306122448979592,25.0,0.03333333333333333,67.13571428571429,-17.13571428571429,8.113355391839171,0.5875871535177172,3.4217877094972065
7.540816326530613,1.0,1.0,10.535,39.465,0.7380250906864624,0.07721296597006755,0.13261163734776724
7.540816326530613,1.489795918367347,1.0,14.528333333333334,35.47166666666667,2.8794660464474453,0.10363633278374915,0.1975642760487145
7.540816326530613,1.9795918367346939,1.0,18.311666666666667,31.688333333333333,3.0630074057723236,0.12829743462256432,0.2625169147496617
7.540816326530613,2.4693877551020407,1.0,21.42166666666667,28.57833333333333,1.889749268778949,0.15198998429318095,0.3274695534506089
7.540816326530613,2.9591836734693877,1.0,23.160000000000004,26.839999999999996,1.6422440492330546,0.17453324299342815,0.3924221921515561
7.540816326530613,3.4489795918367347,1.0,24.35,25.65,1.9485184469055026,0.19580359860276994,0.45737483085250336
7.540816326530613,3.9387755102040813,1.0,25.836666666666666,24.163333333333334,2.297710004410438,0.2160038480806185,0.5223274695534506
7.540816326530613,4.428571428571429,1.0,26.92666666666667,23.07333333333333,2.527290130218304,0.23497091409074225,0.5872801082543978
7.540816326530613,4.918367346938775,1.0,28.17,21.83,2.9198960775082865,0.2528085337476683,0.652232746955345
7.540816326530613,5.408163265306122,1.0,28.973333333333336,21.026666666666664,3.169051128882471,0.2696273367712124,0.7171853856562922
7.540816326530613,5.8979591836734695,1.0,30.065,19.935,3.485268257621815,0.285685798544175,0.7821380243572394
7.540816326530613,6.387755102040816,1.0,31.5,18.5,3.837968212479098,0.3007944695858331,0.8470906630581868
7.540816326530613,6.877551020408163,1.0,32.440000000000005,17.56,3.923808846270288,0.31507622566080273,0.9120433017591338
7.540816326530613,7.36734693877551,1.0,33.82166666666667,16.17833333333333,3.934806732609431,0.32864947455210686,0.9769959404600811
7.540816326530613,7.857142857142857,1.0,34.96333333333334,15.036666666666665,3.8578610594503004,0.3415000792857119,1.0419485791610283
7.540816326530613,8.346938775510203,1.0,36.21,13.789999999999997,3.9321267387579435,0.3536715766451421,1.1069012178619755
7.540816326530613,8.83673469387755,0.9666666666666667,37.835,12.164999999999997,5.515763460458047,0.36529902896681155,1.1718538565629228
7.540816326530613,9.326530612244898,0.9666666666666667,38.27333333333333,11.726666666666665,5.408258903548913,0.37635630961246574,1.23680649526387
7.540816326530613,9.816326530612244,0.9666666666666667,39.09166666666667,10.908333333333331,5.3871027869144665,0.38680621559645956,1.3017591339648171
7.540816326530613,10.306122448979592,0.9666666666666667,39.915,10.084999999999999,6.183615029057534,0.39674466555008003,1.3667117726657645
7.540816326530613,10.795918367346939,0.8666666666666667,42.218333333333334,7.7816666666666645,8.388739202186397,0.40620786948029486,1.4316644113667116
7.540816326530613,11.285714285714285,0.8333333333333334,43.351666666666674,6.648333333333331,8.257436390740558,0.4152740436855998,1.4966170500676588
7.540816326530613,11.775510204081632,0.8,43.94833333333334,6.051666666666663,8.14993635825938,0.4241275913311551,1.5615696887686061
7.540816326530613,12.26530612244898,0.7666666666666667,44.84166666666667,5.158333333333331,8.166764895022675,0.4326495378308929,1.6265223274695535
7.540816326530613,12.755102040816325,0.7,45.44666666666667,4.55333333333333,8.153832749434287,0.44085032699628923,1.6914749661705004
7.540816326530613,13.244897959183673,0.6333333333333333,46.18500000000001,3.8149999999999977,8.559307799115535,0.44867146483565234,1.7564276048714478
7.540816326530613,13.73469387755102,0.6,47.061666666666675,2.938333333333331,8.577332630688359,0.4561533641227961,1.821380243572395
7.540816326530613,14.224489795918368,0.6,48.18,1.8199999999999976,8.432455771886834,0.46336889521961594,1.8863328822733423
7.540816326530613,14.714285714285714,0.6,48.73833333333334,1.261666666666664,8.577222073943704,0.47032417730943654,1.9512855209742894
7.540816326530613,15.204081632653061,0.5666666666666667,49.623333333333335,0.3766666666666635,8.288335523319894,0.4770488280694694,2.0162381596752366
7.540816326530613,15.693877551020408,0.5,50.905,-0.9050000000000028,9.286552662039213,0.48363009637703974,2.081190798376184
7.540816326530613,16.183673469387756,0.43333333333333335,52.041666666666664,-2.041666666666669,9.517960185457493,0.48998316666579106,2.1461434370771313
7.540816326530613,16.6734693877551,0.4,53.053333333333335,-3.053333333333336,9.273208845855386,0.4960939003347396,2.2110960757780784
7.540816326530613,17.163265306122447,0.3333333333333333,54.36206896551724,-4.362068965517245,9.095658846516658,0.5019882549186362,2.2760487144790256
7.540816326530613,17.653061224489797,0.26666666666666666,55.2,-5.200000000000004,9.159811289384889,0.5076789506755633,2.3410013531799723
7.540816326530613,18.142857142857142,0.23333333333333334,55.29642857142858,-5.296428571428575,9.339134393343487,0.5132911763828154,2.40595399188092
7.540816326530613,18.632653061224488,0.23333333333333334,57.28750000000001,-7.287500000000003,10.540105286212489,0.5187389264916272,2.470906630581867
7.540816326530613,19.122448979591837,0.23333333333333334,58.557142857142864,-8.55714285714286,10.72671219420725,0.5240680485290204,2.5358592692828146
7.540816326530613,19.612244897959183,0.23333333333333334,58.574074074074076,-8.574074074074078,10.134151802866027,0.5292872012155129,2.6008119079837617
7.540816326530613,20.10204081632653,0.23333333333333334,59.22500000000001,-9.225000000000005,10.641844295045853,0.5343270654438671,2.665764546684709
7.540816326530613,20.591836734693878,0.2,59.823076923076925,-9.823076923076925,10.58168446674943,0.5391981649028149,2.730717185385656
7.540816326530613,21.081632653061224,0.2,59.77,-9.770000000000005,10.313684275433943,0.5439953877430227,2.795669824086603
7.540816326530613,21.57142857142857,0.2,61.03958333333333,-11.039583333333338,10.364749825696489,0.5486727928085818,2.8606224627875503
7.540816326530613,22.06122448979592,0.13333333333333333,61.78478260869566,-11.784782608695656,9.987565391555284,0.5532269366129651,2.925575101488498
7.540816326530613,22.551020408163264,0.1,61.97826086956522,-11.97826086956522,9.978406527995574,0.5576815317947913,2.990527740189445
7.540816326530613,23.04081632653061,0.1,62.13636363636363,-12.136363636363642,9.37538801505839,0.5620341547323846,3.055480378890392
7.540816326530613,23.53061224489796,0.1,63.53636363636363,-13.536363636363639,9.85035872948631,0.5662776607799848,3.1204330175913393
7.540816326530613,24.020408163265305,0.06666666666666667,63.75454545454546,-13.754545454545458,9.861093693458594,0.5704071691676572,3.185385656292287
7.540816326530613,24.51020408163265,0.03333333333333333,66.13095238095238,-16.130952380952383,8.295985116164267,0.5744423552405595,3.2503382949932336
7.540816326530613,25.0,0.03333333333333333,67.08571428571429,-17.08571428571429,8.206828602711632,0.5783808653293114,3.315290933694181
7.775510204081633,1.0,1.0,10.345,39.655,0.4681861551371123,0.07609481889163902,0.12860892388451442
7.775510204081633,1.489795918367347,1.0,13.65,36.35,2.8397122243708743,0.10196369089522626,0.19160104986876642
7.775510204081633,1.9795918367346939,1.0,18.035000000000004,31.964999999999996,3.1102486318177442,0.1259654630336567,0.2545931758530184
7.775510204081633,2.4693877551020407,1.0,21.071666666666665,28.928333333333335,2.717779371590653,0.14911564704847755,0.3175853018372703
7.775510204081633,2.9591836734693877,1.0,23.175,26.825,1.6636452498178145,0.17107535760329934,0.38057742782152226
