sigma,tau_r,trial,noise_strength,recovered,recovered_within_window,t_return,functional_time,x_max,tau_sigma_ratio,sigma_tau_ratio
3.785714285714286,18.632653061224488,3,0.02,True,False,57.150000000000006,-7.150000000000006,0.7896223768390649,4.921832884097034,0.20317634173055862
3.785714285714286,18.632653061224488,4,0.02,True,False,55.300000000000004,-5.300000000000004,0.8196213233691478,4.921832884097034,0.20317634173055862
3.785714285714286,18.632653061224488,5,0.02,True,False,76.35000000000001,-26.35000000000001,0.7081710303652824,4.921832884097034,0.20317634173055862
3.785714285714286,18.632653061224488,6,0.02,True,False,51.150000000000006,-1.1500000000000057,0.7563425383550718,4.921832884097034,0.20317634173055862
3.785714285714286,18.632653061224488,7,0.02,True,False,54.400000000000006,-4.400000000000006,0.6761437419266013,4.921832884097034,0.20317634173055862
3.785714285714286,18.632653061224488,8,0.02,False,False,,-inf,0.6717174802654539,4.921832884097034,0.20317634173055862
3.785714285714286,18.632653061224488,9,0.02,True,False,59.95,-9.950000000000003,0.7729039783135573,4.921832884097034,0.20317634173055862
3.785714285714286,18.632653061224488,10,0.02,True,True,45.400000000000006,4.599999999999994,0.7353906609466844,4.921832884097034,0.20317634173055862
3.785714285714286,18.632653061224488,11,0.02,True,False,59.900000000000006,-9.900000000000006,0.6987587390292384,4.921832884097034,0.20317634173055862
3.785714285714286,18.632653061224488,12,0.02,True,False,61.150000000000006,-11.150000000000006,0.615208500357454,4.921832884097034,0.20317634173055862
3.785714285714286,18.632653061224488,13,0.02,True,False,50.800000000000004,-0.8000000000000043,0.6766949094886243,4.921832884097034,0.20317634173055862
3.785714285714286,18.632653061224488,14,0.02,True,True,39.900000000000006,10.099999999999994,0.5613792074674229,4.921832884097034,0.20317634173055862
3.785714285714286,18.632653061224488,15,0.02,True,False,64.8,-14.799999999999997,0.6844487330708053,4.921832884097034,0.20317634173055862
3.785714285714286,18.632653061224488,16,0.02,True,True,45.900000000000006,4.099999999999994,0.709876259269673,4.921832884097034,0.20317634173055862
3.785714285714286,18.632653061224488,17,0.02,True,False,58.650000000000006,-8.650000000000006,0.7043465866432779,4.921832884097034,0.20317634173055862
3.785714285714286,18.632653061224488,18,0.02,True,False,50.300000000000004,-0.30000000000000426,0.735450912940551,4.921832884097034,0.20317634173055862
3.785714285714286,18.632653061224488,19,0.02,True,False,52.2,-2.200000000000003,0.6473793872436506,4.921832884097034,0.20317634173055862
3.785714285714286,18.632653061224488,20,0.02,True,False,55.800000000000004,-5.800000000000004,0.7549755537573539,4.921832884097034,0.20317634173055862
3.785714285714286,18.632653061224488,21,0.02,True,True,48.1,1.8999999999999986,0.7198820018546617,4.921832884097034,0.20317634173055862
3.785714285714286,18.632653061224488,22,0.02,True,False,52.95,-2.950000000000003,0.7742640766081199,4.921832884097034,0.20317634173055862
3.785714285714286,18.632653061224488,23,0.02,True,True,42.1,7.899999999999999,0.6706245634671191,4.921832884097034,0.20317634173055862
3.785714285714286,18.632653061224488,24,0.02,True,False,56.85,-6.850000000000001,0.6985619105955477,4.921832884097034,0.20317634173055862
3.785714285714286,18.632653061224488,25,0.02,True,False,74.15,-24.150000000000006,0.663494592002605,4.921832884097034,0.20317634173055862
3.785714285714286,18.632653061224488,26,0.02,True,False,62.25,-12.25,0.7118490956979792,4.921832884097034,0.20317634173055862
3.785714285714286,18.632653061224488,27,0.02,True,False,62.95,-12.950000000000003,0.6954428536164425,4.921832884097034,0.20317634173055862
3.785714285714286,18.632653061224488,28,0.02,True,False,69.75,-19.75,0.6894845308497183,4.921832884097034,0.20317634173055862
3.785714285714286,18.632653061224488,29,0.02,True,False,75.95,-25.950000000000003,0.6532389772611927,4.921832884097034,0.20317634173055862
3.785714285714286,19.122448979591837,0,0.02,True,True,40.0,10.0,0.6968847649331547,5.05121293800539,0.19797225186766276
3.785714285714286,19.122448979591837,1,0.02,False,False,,-inf,0.7861539748223267,5.05121293800539,0.19797225186766276
3.785714285714286,19.122448979591837,2,0.02,True,True,47.0,3.0,0.673390253774007,5.05121293800539,0.19797225186766276
3.785714285714286,19.122448979591837,3,0.02,True,False,57.35,-7.350000000000001,0.7943530015835121,5.05121293800539,0.19797225186766276
3.785714285714286,19.122448979591837,4,0.02,True,False,72.85000000000001,-22.85000000000001,0.8258363178899916,5.05121293800539,0.19797225186766276
3.785714285714286,19.122448979591837,5,0.02,True,False,76.80000000000001,-26.80000000000001,0.713812135368951,5.05121293800539,0.19797225186766276
3.785714285714286,19.122448979591837,6,0.02,True,False,51.2,-1.2000000000000028,0.7623718995643743,5.05121293800539,0.19797225186766276
3.785714285714286,19.122448979591837,7,0.02,True,False,58.7,-8.700000000000003,0.681126399356784,5.05121293800539,0.19797225186766276
3.785714285714286,19.122448979591837,8,0.02,False,False,,-inf,0.67676381043864,5.05121293800539,0.19797225186766276
3.785714285714286,19.122448979591837,9,0.02,True,False,71.8,-21.799999999999997,0.7786560195416617,5.05121293800539,0.19797225186766276
3.785714285714286,19.122448979591837,10,0.02,True,True,48.550000000000004,1.4499999999999957,0.7411519337327452,5.05121293800539,0.19797225186766276
3.785714285714286,19.122448979591837,11,0.02,True,False,60.1,-10.100000000000001,0.7035785659495564,5.05121293800539,0.19797225186766276
3.785714285714286,19.122448979591837,12,0.02,True,False,61.2,-11.200000000000003,0.6204095979355125,5.05121293800539,0.19797225186766276
3.785714285714286,19.122448979591837,13,0.02,True,False,51.1,-1.1000000000000014,0.6819323532047774,5.05121293800539,0.19797225186766276
3.785714285714286,19.122448979591837,14,0.02,True,True,39.95,10.049999999999997,0.5651959934390739,5.05121293800539,0.19797225186766276
3.785714285714286,19.122448979591837,15,0.02,True,False,71.05,-21.049999999999997,0.689135192920494,5.05121293800539,0.19797225186766276
3.785714285714286,19.122448979591837,16,0.02,True,True,46.550000000000004,3.4499999999999957,0.7156093982308346,5.05121293800539,0.19797225186766276
3.785714285714286,19.122448979591837,17,0.02,True,False,58.7,-8.700000000000003,0.708815196609684,5.05121293800539,0.19797225186766276
3.785714285714286,19.122448979591837,18,0.02,True,False,52.150000000000006,-2.1500000000000057,0.7401618205669367,5.05121293800539,0.19797225186766276
3.785714285714286,19.122448979591837,19,0.02,True,False,54.800000000000004,-4.800000000000004,0.6518895299323584,5.05121293800539,0.19797225186766276
3.785714285714286,19.122448979591837,20,0.02,True,False,56.0,-6.0,0.7609023679396887,5.05121293800539,0.19797225186766276
3.785714285714286,19.122448979591837,21,0.02,True,True,48.150000000000006,1.8499999999999943,0.7259803424575383,5.05121293800539,0.19797225186766276
3.785714285714286,19.122448979591837,22,0.02,True,False,64.45,-14.450000000000003,0.7784451227824282,5.05121293800539,0.19797225186766276
3.785714285714286,19.122448979591837,23,0.02,True,True,42.650000000000006,7.349999999999994,0.6753382077501598,5.05121293800539,0.19797225186766276
3.785714285714286,19.122448979591837,24,0.02,True,False,58.2,-8.200000000000003,0.7040601648162127,5.05121293800539,0.19797225186766276
3.785714285714286,19.122448979591837,25,0.02,True,False,74.15,-24.150000000000006,0.6679582810403484,5.05121293800539,0.19797225186766276
3.785714285714286,19.122448979591837,26,0.02,True,False,62.300000000000004,-12.300000000000004,0.7169949491653244,5.05121293800539,0.19797225186766276
3.785714285714286,19.122448979591837,27,0.02,True,False,63.300000000000004,-13.300000000000004,0.7003894700340771,5.05121293800539,0.19797225186766276
3.785714285714286,19.122448979591837,28,0.02,True,False,69.8,-19.799999999999997,0.6947412967044672,5.05121293800539,0.19797225186766276
3.785714285714286,19.122448979591837,29,0.02,True,False,76.35000000000001,-26.35000000000001,0.6584821578400619,5.05121293800539,0.19797225186766276
3.785714285714286,19.612244897959183,0,0.02,True,True,42.95,7.049999999999997,0.7020152359205344,5.180592991913746,0.19302809573361085
3.785714285714286,19.612244897959183,1,0.02,False,False,,-inf,0.7920784552698765,5.180592991913746,0.19302809573361085
3.785714285714286,19.612244897959183,2,0.02,True,True,47.6,2.3999999999999986,0.6806051318398434,5.180592991913746,0.19302809573361085
3.785714285714286,19.612244897959183,3,0.02,True,False,57.400000000000006,-7.400000000000006,0.7988854677938386,5.180592991913746,0.19302809573361085
3.785714285714286,19.612244897959183,4,0.02,True,False,72.85000000000001,-22.85000000000001,0.8318031788633405,5.180592991913746,0.19302809573361085
3.785714285714286,19.612244897959183,5,0.02,True,False,76.80000000000001,-26.80000000000001,0.7192288058846701,5.180592991913746,0.19302809573361085
3.785714285714286,19.612244897959183,6,0.02,True,False,52.95,-2.950000000000003,0.7681613529324396,5.180592991913746,0.19302809573361085
3.785714285714286,19.612244897959183,7,0.02,True,False,58.800000000000004,-8.800000000000004,0.6859065081888392,5.180592991913746,0.19302809573361085
3.785714285714286,19.612244897959183,8,0.02,False,False,,-inf,0.6816069122806343,5.180592991913746,0.19302809573361085
3.785714285714286,19.612244897959183,9,0.02,True,False,72.45,-22.450000000000003,0.7841762199164987,5.180592991913746,0.19302809573361085
3.785714285714286,19.612244897959183,10,0.02,True,True,48.95,1.0499999999999972,0.7466969344371854,5.180592991913746,0.19302809573361085
3.785714285714286,19.612244897959183,11,0.02,True,False,60.1,-10.100000000000001,0.708201581821001,5.180592991913746,0.19302809573361085
3.785714285714286,19.612244897959183,12,0.02,True,False,61.2,-11.200000000000003,0.6254069347508266,5.180592991913746,0.19302809573361085
3.785714285714286,19.612244897959183,13,0.02,True,False,51.2,-1.2000000000000028,0.6869622157372984,5.180592991913746,0.19302809573361085
3.785714285714286,19.612244897959183,14,0.02,True,True,40.300000000000004,9.699999999999996,0.5688553553368871,5.180592991913746,0.19302809573361085
3.785714285714286,19.612244897959183,15,0.02,True,False,71.75,-21.75,0.6936295256984409,5.180592991913746,0.19302809573361085
3.785714285714286,19.612244897959183,16,0.02,True,True,46.6,3.3999999999999986,0.7211119597469741,5.180592991913746,0.19302809573361085
3.785714285714286,19.612244897959183,17,0.02,True,False,58.7,-8.700000000000003,0.7130983342118482,5.180592991913746,0.19302809573361085
3.785714285714286,19.612244897959183,18,0.02,True,False,52.25,-2.25,0.7446783945108215,5.180592991913746,0.19302809573361085
3.785714285714286,19.612244897959183,19,0.02,True,False,62.1,-12.100000000000001,0.6562161051620017,5.180592991913746,0.19302809573361085
3.785714285714286,19.612244897959183,20,0.02,True,False,56.1,-6.100000000000001,0.7665924947930203,5.180592991913746,0.19302809573361085
3.785714285714286,19.612244897959183,21,0.02,True,True,48.550000000000004,1.4499999999999957,0.7318400835995431,5.180592991913746,0.19302809573361085
3.785714285714286,19.612244897959183,22,0.02,True,False,64.9,-14.900000000000006,0.7824478264770511,5.180592991913746,0.19302809573361085
3.785714285714286,19.612244897959183,23,0.02,True,True,46.900000000000006,3.0999999999999943,0.6798591385238737,5.180592991913746,0.19302809573361085
3.785714285714286,19.612244897959183,24,0.02,True,False,58.800000000000004,-8.800000000000004,0.7093396864137801,5.180592991913746,0.19302809573361085
3.785714285714286,19.612244897959183,25,0.02,True,False,74.25,-24.25,0.672238428808734,5.180592991913746,0.19302809573361085
3.785714285714286,19.612244897959183,26,0.02,True,False,63.150000000000006,-13.150000000000006,0.7219303725916363,5.180592991913746,0.19302809573361085
3.785714285714286,19.612244897959183,27,0.02,True,False,63.35,-13.350000000000001,0.7051345978345694,5.180592991913746,0.19302809573361085
3.785714285714286,19.612244897959183,28,0.02,True,False,69.8,-19.799999999999997,0.6997859758135384,5.180592991913746,0.19302809573361085
3.785714285714286,19.612244897959183,29,0.02,False,False,,-inf,0.663516961076317,5.180592991913746,0.19302809573361085
3.785714285714286,20.10204081632653,0,0.02,True,True,43.800000000000004,6.199999999999996,0.7069440398541953,5.309973045822101,0.18832487309644674
3.785714285714286,20.10204081632653,1,0.02,False,False,,-inf,0.7977699091972168,5.309973045822101,0.18832487309644674
3.785714285714286,20.10204081632653,2,0.02,True,True,47.95,2.049999999999997,0.6875616583395998,5.309973045822101,0.18832487309644674
3.785714285714286,20.10204081632653,3,0.02,True,False,57.800000000000004,-7.800000000000004,0.8032318856232342,5.309973045822101,0.18832487309644674
3.785714285714286,20.10204081632653,4,0.02,True,False,74.85000000000001,-24.85000000000001,0.8375362881991301,5.309973045822101,0.18832487309644674
3.785714285714286,20.10204081632653,5,0.02,True,False,77.0,-27.0,0.7244339888012814,5.309973045822101,0.18832487309644674
3.785714285714286,20.10204081632653,6,0.02,True,False,53.400000000000006,-3.4000000000000057,0.7737247643783344,5.309973045822101,0.18832487309644674
3.785714285714286,20.10204081632653,7,0.02,True,False,66.45,-16.450000000000003,0.6904960390229705,5.309973045822101,0.18832487309644674
3.785714285714286,20.10204081632653,8,0.02,False,False,,-inf,0.6862586827186132,5.309973045822101,0.18832487309644674
3.785714285714286,20.10204081632653,9,0.02,True,False,72.5,-22.5,0.7894781624756593,5.309973045822101,0.18832487309644674
3.785714285714286,20.10204081632653,10,0.02,True,True,49.800000000000004,0.19999999999999574,0.7521343802763337,5.309973045822101,0.18832487309644674
3.785714285714286,20.10204081632653,11,0.02,True,False,60.650000000000006,-10.650000000000006,0.712639481863015,5.309973045822101,0.18832487309644674
3.785714285714286,20.10204081632653,12,0.02,True,False,61.2,-11.200000000000003,0.6302120565246185,5.309973045822101,0.18832487309644674
3.785714285714286,20.10204081632653,13,0.02,True,False,51.25,-1.25,0.6917964448997501,5.309973045822101,0.18832487309644674
3.785714285714286,20.10204081632653,14,0.02,True,True,40.35,9.649999999999999,0.572366738676902,5.309973045822101,0.18832487309644674
3.785714285714286,20.10204081632653,15,0.02,True,False,71.8,-21.799999999999997,0.6979431974934727,5.309973045822101,0.18832487309644674
3.785714285714286,20.10204081632653,16,0.02,True,True,46.650000000000006,3.3499999999999943,0.7263974003168369,5.309973045822101,0.18832487309644674
3.785714285714286,20.10204081632653,17,0.02,False,False,,-inf,0.7172072231001508,5.309973045822101,0.18832487309644674
3.785714285714286,20.10204081632653,18,0.02,True,False,52.550000000000004,-2.5500000000000043,0.7490123230088606,5.309973045822101,0.18832487309644674
3.785714285714286,20.10204081632653,19,0.02,True,False,62.150000000000006,-12.150000000000006,0.6606000684681225,5.309973045822101,0.18832487309644674
3.785714285714286,20.10204081632653,20,0.02,True,False,56.400000000000006,-6.400000000000006,0.772059638904764,5.309973045822101,0.18832487309644674
3.785714285714286,20.10204081632653,21,0.02,True,True,48.650000000000006,1.3499999999999943,0.737474729520726,5.309973045822101,0.18832487309644674
3.785714285714286,20.10204081632653,22,0.02,True,False,64.95,-14.950000000000003,0.7866522551668748,5.309973045822101,0.18832487309644674
3.785714285714286,20.10204081632653,23,0.02,True,True,47.050000000000004,2.9499999999999957,0.6841988231559735,5.309973045822101,0.18832487309644674
3.785714285714286,20.10204081632653,24,0.02,True,False,58.900000000000006,-8.900000000000006,0.7144131063406469,5.309973045822101,0.18832487309644674
3.785714285714286,20.10204081632653,25,0.02,True,False,75.4,-25.400000000000006,0.6763460285948322,5.309973045822101,0.18832487309644674
3.785714285714286,20.10204081632653,26,0.02,True,False,63.150000000000006,-13.150000000000006,0.7266678977881974,5.309973045822101,0.18832487309644674
3.785714285714286,20.10204081632653,27,0.02,True,False,63.35,-13.350000000000001,0.709690180248575,5.309973045822101,0.18832487309644674
3.785714285714286,20.10204081632653,28,0.02,True,False,71.95,-21.950000000000003,0.704657309766089,5.309973045822101,0.18832487309644674
3.785714285714286,20.10204081632653,29,0.02,False,False,,-inf,0.6683553965362536,5.309973045822101,0.18832487309644674
3.785714285714286,20.591836734693878,0,0.02,True,True,44.0,6.0,0.711682700072946,5.439353099730458,0.1838453914767096
3.785714285714286,20.591836734693878,1,0.02,False,False,,-inf,0.8032416489549972,5.439353099730458,0.1838453914767096
3.785714285714286,20.591836734693878,2,0.02,True,True,48.25,1.75,0.6942730072708911,5.439353099730458,0.1838453914767096
3.785714285714286,20.591836734693878,3,0.02,True,False,57.900000000000006,-7.900000000000006,0.8074034055850344,5.439353099730458,0.1838453914767096
3.785714285714286,20.591836734693878,4,0.02,True,False,76.9,-26.900000000000006,0.8430489538843934,5.439353099730458,0.1838453914767096
3.785714285714286,20.591836734693878,5,0.02,True,False,77.05000000000001,-27.05000000000001,0.729439670423113,5.439353099730458,0.1838453914767096
3.785714285714286,20.591836734693878,6,0.02,True,False,54.800000000000004,-4.800000000000004,0.7790749666718482,5.439353099730458,0.1838453914767096
3.785714285714286,20.591836734693878,7,0.02,True,False,66.5,-16.5,0.6949060492309617,5.439353099730458,0.1838453914767096
3.785714285714286,20.591836734693878,8,0.02,False,False,,-inf,0.6907301199568531,5.439353099730458,0.1838453914767096
3.785714285714286,20.591836734693878,9,0.02,True,False,72.55,-22.549999999999997,0.7945744033214646,5.439353099730458,0.1838453914767096
3.785714285714286,20.591836734693878,10,0.02,True,False,51.7,-1.7000000000000028,0.7574987471520598,5.439353099730458,0.1838453914767096
3.785714285714286,20.591836734693878,11,0.02,True,False,62.1,-12.100000000000001,0.7169030630526654,5.439353099730458,0.1838453914767096
3.785714285714286,20.591836734693878,12,0.02,True,False,61.25,-11.25,0.634835670449075,5.439353099730458,0.1838453914767096
3.785714285714286,20.591836734693878,13,0.02,True,False,51.75,-1.75,0.696446102237407,5.439353099730458,0.1838453914767096
3.785714285714286,20.591836734693878,14,0.02,True,True,40.85,9.149999999999999,0.5757388568017349,5.439353099730458,0.1838453914767096
3.785714285714286,20.591836734693878,15,0.02,True,False,71.8,-21.799999999999997,0.70208678956595,5.439353099730458,0.1838453914767096
3.785714285714286,20.591836734693878,16,0.02,True,True,47.400000000000006,2.5999999999999943,0.731478165321396,5.439353099730458,0.1838453914767096
3.785714285714286,20.591836734693878,17,0.02,False,False,,-inf,0.7211522070290881,5.439353099730458,0.1838453914767096
3.785714285714286,20.591836734693878,18,0.02,True,False,52.6,-2.6000000000000014,0.7531743835320355,5.439353099730458,0.1838453914767096
3.785714285714286,20.591836734693878,19,0.02,True,False,62.2,-12.200000000000003,0.664821381671744,5.439353099730458,0.1838453914767096
3.785714285714286,20.591836734693878,20,0.02,True,False,56.7,-6.700000000000003,0.7773164843075548,5.439353099730458,0.1838453914767096
3.785714285714286,20.591836734693878,21,0.02,True,True,49.45,0.5499999999999972,0.7428968046572395,5.439353099730458,0.1838453914767096
3.785714285714286,20.591836734693878,22,0.02,True,False,66.85000000000001,-16.85000000000001,0.7919338406271099,5.439353099730458,0.1838453914767096
3.785714285714286,20.591836734693878,23,0.02,True,True,47.900000000000006,2.0999999999999943,0.6883678469447565,5.439353099730458,0.1838453914767096
3.785714285714286,20.591836734693878,24,0.02,True,False,58.95,-8.950000000000003,0.7192921160445414,5.439353099730458,0.1838453914767096
3.785714285714286,20.591836734693878,25,0.02,True,False,75.4,-25.400000000000006,0.6802912216380699,5.439353099730458,0.1838453914767096
3.785714285714286,20.591836734693878,26,0.02,True,False,64.8,-14.799999999999997,0.7312190911820017,5.439353099730458,0.1838453914767096
3.785714285714286,20.591836734693878,27,0.02,True,False,63.550000000000004,-13.550000000000004,0.7140672455681911,5.439353099730458,0.1838453914767096
3.785714285714286,20.591836734693878,28,0.02,True,False,72.0,-22.0,0.7093445467035653,5.439353099730458,0.1838453914767096
3.785714285714286,20.591836734693878,29,0.02,False,False,,-inf,0.6730085834392313,5.439353099730458,0.1838453914767096
3.785714285714286,21.081632653061224,0,0.02,True,True,44.0,6.0,0.7162418903462037,5.568733153638814,0.17957405614714425
3.785714285714286,21.081632653061224,1,0.02,False,False,,-inf,0.808506006675774,5.568733153638814,0.17957405614714425
3.785714285714286,21.081632653061224,2,0.02,True,True,48.650000000000006,1.3499999999999943,0.7007515127558778,5.568733153638814,0.17957405614714425
3.785714285714286,21.081632653061224,3,0.02,True,False,59.650000000000006,-9.650000000000006,0.8114103109610754,5.568733153638814,0.17957405614714425
3.785714285714286,21.081632653061224,4,0.02,True,False,76.9,-26.900000000000006,0.8484161961031912,5.568733153638814,0.17957405614714425
3.785714285714286,21.081632653061224,5,0.02,True,False,77.2,-27.200000000000003,0.7342569621330851,5.568733153638814,0.17957405614714425
3.785714285714286,21.081632653061224,6,0.02,True,False,55.050000000000004,-5.050000000000004,0.7842238522546744,5.568733153638814,0.17957405614714425
3.785714285714286,21.081632653061224,7,0.02,True,False,68.65,-18.650000000000006,0.6991467671245116,5.568733153638814,0.17957405614714425
3.785714285714286,21.081632653061224,8,0.02,False,False,,-inf,0.6950314054549095,5.568733153638814,0.17957405614714425
3.785714285714286,21.081632653061224,9,0.02,True,False,72.60000000000001,-22.60000000000001,0.7994765653713917,5.568733153638814,0.17957405614714425
3.785714285714286,21.081632653061224,10,0.02,True,False,51.800000000000004,-1.8000000000000043,0.7626623357801832,5.568733153638814,0.17957405614714425
3.785714285714286,21.081632653061224,11,0.02,True,False,62.550000000000004,-12.550000000000004,0.7210023076120686,5.568733153638814,0.17957405614714425
3.785714285714286,21.081632653061224,12,0.02,True,False,61.35,-11.350000000000001,0.6392877180185308,5.568733153638814,0.17957405614714425
3.785714285714286,21.081632653061224,13,0.02,True,False,51.800000000000004,-1.8000000000000043,0.7009214422639821,5.568733153638814,0.17957405614714425
3.785714285714286,21.081632653061224,14,0.02,True,True,40.85,9.149999999999999,0.5789797595246081,5.568733153638814,0.17957405614714425
3.785714285714286,21.081632653061224,15,0.02,True,False,71.85000000000001,-21.85000000000001,0.7060700810285285,5.568733153638814,0.17957405614714425
3.785714285714286,21.081632653061224,16,0.02,True,True,47.400000000000006,2.5999999999999943,0.7363657804786474,5.568733153638814,0.17957405614714425
3.785714285714286,21.081632653061224,17,0.02,False,False,,-inf,0.7249428335868934,5.568733153638814,0.17957405614714425
3.785714285714286,21.081632653061224,18,0.02,True,False,60.85,-10.850000000000001,0.7571745289319806,5.568733153638814,0.17957405614714425
3.785714285714286,21.081632653061224,19,0.02,True,False,62.25,-12.25,0.6688816349346569,5.568733153638814,0.17957405614714425
3.785714285714286,21.081632653061224,20,0.02,True,False,56.75,-6.75,0.7823747858227655,5.568733153638814,0.17957405614714425
3.785714285714286,21.081632653061224,21,0.02,True,True,49.6,0.3999999999999986,0.7481179386740552,5.568733153638814,0.17957405614714425
3.785714285714286,21.081632653061224,22,0.02,True,False,67.95,-17.950000000000003,0.797012494228574,5.568733153638814,0.17957405614714425
3.785714285714286,21.081632653061224,23,0.02,True,True,48.300000000000004,1.6999999999999957,0.692375995239663,5.568733153638814,0.17957405614714425
3.785714285714286,21.081632653061224,24,0.02,True,False,59.800000000000004,-9.800000000000004,0.7239875516373653,5.568733153638814,0.17957405614714425
3.785714285714286,21.081632653061224,25,0.02,False,False,,-inf,0.6840833771697773,5.568733153638814,0.17957405614714425
3.785714285714286,21.081632653061224,26,0.02,True,False,64.85000000000001,-14.850000000000009,0.7355946438976072,5.568733153638814,0.17957405614714425
3.785714285714286,21.081632653061224,27,0.02,True,False,63.6,-13.600000000000001,0.7182759919582207,5.568733153638814,0.17957405614714425
3.785714285714286,21.081632653061224,28,0.02,True,False,72.10000000000001,-22.10000000000001,0.7138532639865807,5.568733153638814,0.17957405614714425
3.785714285714286,21.081632653061224,29,0.02,False,False,,-inf,0.6774868300036584,5.568733153638814,0.17957405614714425
3.785714285714286,21.57142857142857,0,0.02,True,True,44.25,5.75,0.7206315104724976,5.698113207547169,0.1754966887417219
3.785714285714286,21.57142857142857,1,0.02,False,False,,-inf,0.8135744212682315,5.698113207547169,0.1754966887417219
3.785714285714286,21.57142857142857,2,0.02,True,True,48.650000000000006,1.3499999999999943,0.7070087303340961,5.698113207547169,0.1754966887417219
3.785714285714286,21.57142857142857,3,0.02,True,False,59.800000000000004,-9.800000000000004,0.8152620998353369,5.698113207547169,0.1754966887417219
3.785714285714286,21.57142857142857,4,0.02,True,False,77.15,-27.150000000000006,0.8535916140284399,5.698113207547169,0.1754966887417219
3.785714285714286,21.57142857142857,5,0.02,True,False,77.4,-27.400000000000006,0.7388961772845655,5.698113207547169,0.1754966887417219
3.785714285714286,21.57142857142857,6,0.02,True,False,55.300000000000004,-5.300000000000004,0.7891824564427028,5.698113207547169,0.1754966887417219
3.785714285714286,21.57142857142857,7,0.02,True,False,68.8,-18.799999999999997,0.703227667149812,5.698113207547169,0.1754966887417219
3.785714285714286,21.57142857142857,8,0.02,False,False,,-inf,0.6991719772627611,5.698113207547169,0.1754966887417219
3.785714285714286,21.57142857142857,9,0.02,True,False,72.65,-22.650000000000006,0.8041954222159263,5.698113207547169,0.1754966887417219
3.785714285714286,21.57142857142857,10,0.02,True,False,51.85,-1.8500000000000014,0.7682392425125163,5.698113207547169,0.1754966887417219
3.785714285714286,21.57142857142857,11,0.02,True,False,62.6,-12.600000000000001,0.7249464574981834,5.698113207547169,0.1754966887417219
3.785714285714286,21.57142857142857,12,0.02,True,False,61.6,-11.600000000000001,0.6435774406539908,5.698113207547169,0.1754966887417219
3.785714285714286,21.57142857142857,13,0.02,True,False,52.45,-2.450000000000003,0.7052319835322278,5.698113207547169,0.1754966887417219
3.785714285714286,21.57142857142857,14,0.02,True,True,47.400000000000006,2.5999999999999943,0.5820968943165706,5.698113207547169,0.1754966887417219
3.785714285714286,21.57142857142857,15,0.02,True,False,71.9,-21.900000000000006,0.7099021225611092,5.698113207547169,0.1754966887417219
3.785714285714286,21.57142857142857,16,0.02,True,True,47.550000000000004,2.4499999999999957,0.7410709337796795,5.698113207547169,0.1754966887417219
3.785714285714286,21.57142857142857,17,0.02,False,False,,-inf,0.7285879286496323,5.698113207547169,0.1754966887417219
3.785714285714286,21.57142857142857,18,0.02,False,False,,-inf,0.7610219641007201,5.698113207547169,0.1754966887417219
3.785714285714286,21.57142857142857,19,0.02,True,False,62.35,-12.350000000000001,0.6727897942887815,5.698113207547169,0.1754966887417219
3.785714285714286,21.57142857142857,20,0.02,True,False,67.75,-17.75,0.7872454510173971,5.698113207547169,0.1754966887417219
3.785714285714286,21.57142857142857,21,0.02,True,True,49.900000000000006,0.09999999999999432,0.7531489430889603,5.698113207547169,0.1754966887417219
3.785714285714286,21.57142857142857,22,0.02,True,False,67.95,-17.950000000000003,0.8018995778944007,5.698113207547169,0.1754966887417219
3.785714285714286,21.57142857142857,23,0.02,True,True,49.6,0.3999999999999986,0.6962323266952594,5.698113207547169,0.1754966887417219
3.785714285714286,21.57142857142857,24,0.02,True,False,63.45,-13.450000000000003,0.7285094693796128,5.698113207547169,0.1754966887417219
3.785714285714286,21.57142857142857,25,0.02,False,False,,-inf,0.6877311637169731,5.698113207547169,0.1754966887417219
3.785714285714286,21.57142857142857,26,0.02,True,False,64.9,-14.900000000000006,0.7398044520814386,5.698113207547169,0.1754966887417219
3.785714285714286,21.57142857142857,27,0.02,True,False,63.7,-13.700000000000003,0.7223258631534645,5.698113207547169,0.1754966887417219
3.785714285714286,21.57142857142857,28,0.02,True,False,77.2,-27.200000000000003,0.7181933661126644,5.698113207547169,0.1754966887417219
3.785714285714286,21.57142857142857,29,0.02,False,False,,-inf,0.6817997046736337,5.698113207547169,0.1754966887417219
3.785714285714286,22.06122448979592,0,0.02,True,True,44.550000000000004,5.449999999999996,0.7248607541093156,5.827493261455525,0.17160037002775208
3.785714285714286,22.06122448979592,1,0.02,False,False,,-inf,0.8184575165119664,5.827493261455525,0.17160037002775208
3.785714285714286,22.06122448979592,2,0.02,True,False,53.75,-3.75,0.7130554935967729,5.827493261455525,0.17160037002775208
3.785714285714286,22.06122448979592,3,0.02,True,False,59.85,-9.850000000000001,0.8189675580719372,5.827493261455525,0.17160037002775208
3.785714285714286,22.06122448979592,4,0.02,True,False,77.2,-27.200000000000003,0.8585788328237915,5.827493261455525,0.17160037002775208
3.785714285714286,22.06122448979592,5,0.02,True,False,77.5,-27.5,0.743366900316446,5.827493261455525,0.17160037002775208
3.785714285714286,22.06122448979592,6,0.02,True,False,55.5,-5.5,0.7939610321209645,5.827493261455525,0.17160037002775208
3.785714285714286,22.06122448979592,7,0.02,True,False,68.9,-18.900000000000006,0.707157537180132,5.827493261455525,0.17160037002775208
